from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正正正,负负正,6,0.08587245248950907,0.08716556133819886,0.10653391301639334,0.8333333333333334,0.032814548215920114,0.094316291324891,6,0.06337271946968508,0.06066720220158661,0.058330096418467516,1.0,0.01357290184008586,0.09808645632703461,6,0.04830350120291632,0.031749187647177046,0.09644544301658095,0.6666666666666666,-0.010263402573289754,0.09425567047939071,6,0.06814138332556241,0.07800412192426287,0.13720238970896909,0.6666666666666666,0.008953500672917253,0.15813278072475306,6
正正负,无无无,13,0.0012990404381363425,-0.0036511156186612714,0.06994081248729699,0.3076923076923077,-0.022187004754358308,0.014314928425357865,13,-0.000363907282262159,0.007923930269413404,0.0732152144797872,0.6153846153846154,-0.012759170653907415,0.04571428571428582,13,-0.03601320565807887,-0.07981040225467595,0.10470609405030111,0.3076923076923077,-0.11494027731092427,0.054501076210526245,8,0.03356257437858762,0.03639710790149686,0.11419473975705204,0.625,-0.033121758372287174,0.10693969856722729,13
正正负,无无负,58,0.018663906391452916,0.030859297744198377,0.07569044127790912,0.603448275862069,-0.02653074751633666,0.06274535591207858,58,0.03937204801646475,0.04678914451641725,0.09457342834580913,0.7068965517241379,-0.009119000333057847,0.09571028360135242,58,0.032023602780353905,0.03814042110145299,0.10974480385383971,0.603448275862069,-0.036236466098686554,0.1001351374614815,51,0.062361600447321336,0.08477508650519039,0.14948491990977267,0.6862745098039216,-0.06262311816391009,0.16393227762677953,58
正正负,无正无,1,-0.0467001335605397,-0.0467001335605397,,0.0,-0.0467001335605397,-0.0467001335605397,1,-0.024639616819416954,-0.024639616819416954,,0.0,-0.024639616819416954,-0.024639616819416954,1,-0.09501220467001337,-0.09501220467001337,,0.0,-0.09501220467001337,-0.09501220467001337,1,-0.07778750057569195,-0.07778750057569195,,0.0,-0.07778750057569195,-0.07778750057569195,1
正正负,无正负,32,0.0023051210041196667,0.006120042904124601,0.04556058456292397,0.65625,-0.03202590622211943,0.026730154364492886,32,0.018242690816746503,0.02050887021475256,0.06304184012096582,0.5625,-0.01526886616715653,0.06393051411867534,32,-0.005621630287297456,0.03198640998533575,0.07136868895808979,0.53125,-0.04296985066215833,0.045467066283219615,19,-0.007562742046481563,-0.023255813953488413,0.1407704765740215,0.42105263157894735,-0.09887086201245487,0.0976062290475993,32
正正负,正无无,24,0.008509277969457316,0.0061184879129668746,0.06045903107382624,0.5416666666666666,-0.03228594973918067,0.03172028204676203,24,-0.01049521198409715,-0.024697789580753582,0.06663045056590815,0.2916666666666667,-0.04223914786861546,0.00780864788652047,24,-0.001271839100599928,-0.007855181048283144,0.09182028711992445,0.4166666666666667,-0.049249571068933656,0.037070795076290686,16,0.03733290176398671,0.0020992977995148987,0.1588649562669889,0.5,-0.030299163444424793,0.13785947544036076,24
正正负,正无负,22,-0.020463721538049862,-0.03855017626086432,0.0722415603494769,0.36363636363636365,-0.06921304248253743,0.023578508951235644,22,-0.002894973157519394,0.0038787422146528416,0.10627211126293513,0.5,-0.04926461174060559,0.042951340691870676,22,-0.03831515508348368,-0.031466491855876244,0.12889398002204028,0.3181818181818182,-0.08216368122909032,0.011095140141743454,21,0.0021811632323896677,-0.02914110429447858,0.15754054236637294,0.38095238095238093,-0.10007856409016735,0.059259259259259345,22
正正负,正正无,65,0.026262901029932013,0.008084891359272373,0.07760927077407836,0.5692307692307692,-0.0267857142857143,0.05984555984555984,65,0.029540949330865325,0.019722583441699193,0.08423435054900638,0.676923076923077,-0.01869631126831739,0.052175772479418514,65,0.042166845806183594,0.037691144721233805,0.11187407779687093,0.6461538461538462,-0.033919022154316414,0.10638297872340408,57,0.06750165145897755,0.051837477170095125,0.1474567057876785,0.6666666666666666,-0.01827882529065128,0.13525072169357433,65
正正负,负无负,5,0.04567213330748643,0.06331471135940414,0.05063121858541016,0.8,0.048231511254019255,0.07077326343381385,5,0.10852351431935787,0.094855305466238,0.10408289356722403,0.8,0.031284916201117285,0.18096723868954778,5,0.11881895509209253,0.19774919614147923,0.12136818637364283,0.8,0.011918063314711347,0.21060842433697347,4,0.12304833958027472,0.1015119061354095,0.194090389580492,0.75,0.045135441781307795,0.17942480393437643,5
正负无,无无无,327,0.008013129483701083,0.006225240520656428,0.06322150375092403,0.5535168195718655,-0.0226572708605563,0.03319715707156046,327,0.012011996015633474,0.0042613636363635354,0.08414498793226238,0.5412844036697247,-0.029635539732143834,0.05510258035867832,327,0.031246310634800503,0.019704433497536922,0.12502342485559773,0.5871559633027523,-0.04053055707508979,0.09248051050952266,327,0.04065499100527705,0.028955010504201795,0.16385270807277305,0.6055045871559633,-0.06014486531062063,0.1113175169614925,327
正负无,无无正,1,0.0448823207443898,0.0448823207443898,,1.0,0.0448823207443898,0.0448823207443898,1,0.010399562123700079,0.010399562123700079,,1.0,0.010399562123700079,0.010399562123700079,1,-0.04269293924466344,-0.04269293924466344,,0.0,-0.04269293924466344,-0.04269293924466344,1,-0.08757525998905302,-0.08757525998905302,,0.0,-0.08757525998905302,-0.08757525998905302,1
正负无,无无负,12,-0.03456991099986093,-0.04655828101211673,0.05401274688594817,0.25,-0.07377256222325987,-0.00962270547469532,12,-0.025806744253488435,-0.02034373773533299,0.07172315078422754,0.4166666666666667,-0.08872238840312927,0.04367545577347964,12,0.005783599556264563,0.007269724097147212,0.07924848498049586,0.75,-0.006243052034913932,0.027939918017372056,12,0.02137596677215779,0.040212221594307485,0.12292813801059675,0.5833333333333334,-0.06734100667665158,0.08550646862214006,12
正负无,无负无,476,0.00601590947183339,0.009869109175145385,0.06273452914611519,0.6071428571428571,-0.019133524778207484,0.039092592592592734,476,0.019003968169353822,0.013798892356359338,0.07820294731995396,0.6029411764705882,-0.026186496864554154,0.06179725561231997,476,0.0337922467871914,0.027227036647992642,0.11627696562806285,0.6134453781512605,-0.03301421204855712,0.09693627450980374,472,0.047858117011464724,0.03657689457868529,0.17101743225829222,0.6101694915254238,-0.054813463734875,0.12796853137492892,476
正负无,无负负,49,0.0038184088048389664,0.021625652498135528,0.07660502878457959,0.6326530612244898,-0.010657193605683846,0.04064171122994664,49,0.038628340032209066,0.03824451410658303,0.07418538983121804,0.7551020408163265,0.006323593545573436,0.08554125662376988,49,0.07696695282463116,0.0532407407407407,0.13488130308740717,0.6938775510204082,-0.004005340453938744,0.16358024691358053,48,0.08225082671241409,0.048592498107668636,0.1769216807716509,0.6458333333333334,-0.05243082827351689,0.2180069945705621,49
正负无,正无无,346,0.009178203960773094,0.009700587153367413,0.06132171956673484,0.5895953757225434,-0.020474372628436543,0.03801018358574698,346,0.03647155961110717,0.02335690390079126,0.10487769070701172,0.6329479768786127,-0.016329497092849005,0.07380540368474608,346,0.07415322142532224,0.056137950958141,0.15167186571357155,0.7341040462427746,-0.005419674838948396,0.1387094673165028,345,0.07180396861746567,0.04680982542870393,0.21191089659678977,0.6057971014492753,-0.06098579782790314,0.1578947368421053,346
正负无,正无正,1,-0.028523676880222948,-0.028523676880222948,,0.0,-0.028523676880222948,-0.028523676880222948,1,0.0027855153203342198,0.0027855153203342198,,1.0,0.0027855153203342198,0.0027855153203342198,1,0.08403899721448482,0.08403899721448482,,1.0,0.08403899721448482,0.08403899721448482,1,-0.04250696378830088,-0.04250696378830088,,0.0,-0.04250696378830088,-0.04250696378830088,1
正负无,正无负,4,0.10258592727989443,0.09534547726429643,0.09722678361900841,0.75,0.06156632517911151,0.13636507936507936,4,0.13475046086918463,0.060831917842988026,0.1795150502072007,1.0,0.03578053369372253,0.15980184501845013,4,0.21724460598847178,0.1426691061568377,0.2551971806503342,1.0,0.042559468602874295,0.3173542435424352,4,0.3520193657788395,0.25496719576719595,0.4009640473493871,0.75,0.08824351697273236,0.5187430445733031,4
正负无,正正无,5,0.03301579140928956,0.04849498327759183,0.05256419132099354,0.8,0.024069028156221695,0.05294117647058805,5,0.0732703872372273,0.029743589743589816,0.09599119539663056,0.8,0.014235294117647124,0.097813439446367,5,0.07961613343891312,0.10978623702422152,0.14217434099054035,0.6,-0.06235294117647061,0.20779487179487188,5,-0.04774579549391931,-0.12352406902815616,0.2020558591240544,0.4,-0.20468227424749164,0.02687179487179492,5
