to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
负无正,降级,9880,0.0070658253742906015,0.00479276526046655,0.08394840871583932,0.5328947368421053,-0.034317383669885924,0.0471127649103832,9877,0.00675105363253881,0.0022505626406601,0.12162441451789428,0.510175154399109,-0.0515529939161062,0.0601731601731601,9867,0.019545457274476895,-0.0021632251720745,0.1888353492916407,0.49052396878483834,-0.07486157258817536,0.08231189114828644,9833,0.03294413131006431,-0.0080784053156146,0.2591969039953503,0.4793043831994305,-0.1060344827586206,0.1132849209927611,9888
负无负,升级,765,0.0034670784237561337,-0.0008476970895734,0.06529096195604372,0.4888888888888889,-0.0324074074074075,0.0344615384615383,763,0.004238853369936399,-0.0019833399444665,0.08857077510573311,0.48230668414154654,-0.044184711286089196,0.04639884367872865,760,0.024124717122674194,0.00791230373515825,0.15373902468585834,0.531578947368421,-0.057322495907805845,0.08175558939709224,756,0.06417698737755986,0.029208742457381198,0.21420205887342228,0.58994708994709,-0.058839566360895275,0.15189250588132033,766
负无负,换挡,276,-0.0006721707606444352,-0.00460343346147255,0.06655267763831732,0.4492753623188406,-0.042760650633280745,0.030001926152970076,275,0.00450423037822372,-0.0077433628318583,0.09991886894545568,0.4727272727272727,-0.04934889227126655,0.04307357877210135,275,-0.0006818989490399054,-0.0087124878993223,0.13074826723884497,0.4581818181818182,-0.0817260362439258,0.06711902433165165,269,0.037198546705728947,0.0146118721461185,0.1783708546804669,0.5278810408921933,-0.0741482965931862,0.1182926829268293,276
负无负,降级,8456,0.0014633896945049853,-0.0006712001960444,0.06307059362906428,0.4900662251655629,-0.032369669710038046,0.0326797385620916,8406,0.007855666254310912,0.0,0.10099406431221844,0.49524149417083035,-0.0450962493790362,0.0467032967032967,8234,0.010042034247573082,-0.0032538114059852997,0.13323513144077617,0.48287588049550645,-0.0670834753736488,0.07139343068376278,8152,0.036948396916527175,0.008960888954773899,0.19987855503263754,0.5279685966633955,-0.07769124577618543,0.11776131047135226,8485
负正无,升级,10,-0.0005617711897917099,-0.018911920315954102,0.09517851919180507,0.3,-0.03764756655423515,0.005002486634340497,10,0.01506068594485708,-0.012295911319814501,0.0977524587762251,0.4,-0.024483590733590674,0.062062789361630344,10,0.03300698282990093,0.033843269591301,0.1452503687692816,0.6,-0.03557155341461327,0.09112651174743695,10,0.05246195970224249,0.0327179487179486,0.1540872283747625,0.7,-0.0036341546593913,0.15041793091543565,10
负正无,换挡,6,0.007425175397035033,0.009946959013875501,0.048822024393025805,0.5,-0.03289552969225967,0.03622555606791365,6,0.007303221617072916,-0.006024070819209399,0.04948283972773519,0.5,-0.0223930609293406,0.014319033266111,6,0.04364835938087325,0.02746254842068225,0.08576490205453276,0.6666666666666666,-0.0073634093607624265,0.06354581239647016,4,0.012346001129159623,0.0413708788435924,0.08066802742967297,0.75,-0.0061448499419682195,0.059861729914720246,6
负正无,降级,2615,0.018777431049527657,0.0091673032849504,0.06906134262430533,0.5697896749521989,-0.02267645756645665,0.051087065979515345,2611,0.03042383320953438,0.0172413793103449,0.10136786466551646,0.590195327460743,-0.029450304846047298,0.07462409424004565,2606,0.05764993878762417,0.0309320315013498,0.16660234151536146,0.6039907904834996,-0.04373194605293735,0.12576269148691022,2580,0.06092005484033478,0.021484045621976547,0.2345847215812924,0.5573643410852713,-0.07980784730565317,0.1478162792088901,2619
负正正,升级,38,0.04643953512679835,0.0446077363572765,0.06469317549469644,0.7105263157894737,-9.34579439253e-05,0.07491471101679405,38,0.05062044947057993,0.0505303460588222,0.07184097525904252,0.7894736842105263,0.017246718840713597,0.07127928963245386,38,0.11535111194569221,0.0955547165825634,0.18665514944371994,0.7105263157894737,-0.0151241774349485,0.1752845115371533,38,0.10140100701309772,0.037805836431391196,0.24986309968377876,0.6578947368421053,-0.03202102803738317,0.1436917124197487,38
负正正,换挡,8,0.025581975731334878,0.060924143863233055,0.08281789972233715,0.625,-0.023279349367503324,0.08501431221575027,8,-0.0050625031067663764,0.03627187503845815,0.09962963340314213,0.625,-0.024228847569921053,0.05382247008249085,8,-0.000262907811703102,0.025754946007069998,0.1548070757517513,0.5,-0.05371581879986932,0.09712469320970808,8,0.003319966196924903,0.0377477465369244,0.19959319223170127,0.625,-0.05820563351390273,0.11537933637580203,8
负正正,降级,4004,0.019174380382607038,0.007814848917618699,0.09837123846782608,0.5581918081918081,-0.03307684186075958,0.057222922644407745,4002,0.0221865595570588,0.0102866039846418,0.1351096874007572,0.5444777611194402,-0.051883217964734524,0.07535067470261875,3998,0.04460991240661778,0.009699330172348749,0.22500781017286237,0.535767883941971,-0.0739103788511321,0.1256503537329299,3995,0.039859886211800956,-0.0071794871794871,0.27514102023925385,0.4818523153942428,-0.1178050217788538,0.12923622065459855,4006
负正负,降级,3,0.0202451748435569,0.014218009478673,0.050622174521763666,0.6666666666666666,-0.006437793290220147,0.043914560294892005,3,0.030259969597688164,-0.0284360189573459,0.1155555634681496,0.3333333333333333,-0.03630134281200635,0.06747328772986565,3,0.07156671560781709,0.0781990521327014,0.12810160290424083,0.6666666666666666,0.009238414955239603,0.13721118452283676,3,0.04110037605134853,-0.0236966824644548,0.20841776587357158,0.3333333333333333,-0.07545945234333845,0.12526167518813383,3
负负无,升级,1225,0.004172112862845639,0.0037037037037037,0.06118738920882278,0.5395918367346939,-0.0272,0.0337209302325582,1224,0.0060725362687052194,0.004167454753735,0.08698250378198795,0.5245098039215687,-0.035923508115958694,0.04388675395087645,1221,0.022432749507796033,0.0137354434159451,0.12295077684294052,0.5528255528255528,-0.0533134030891877,0.0868544600938967,1213,0.03409128035564714,0.0160349854227404,0.17070181599747142,0.5523495465787304,-0.0651135902516345,0.1044386422976504,1236
负负无,换挡,219,-0.00347432492858848,-0.0034153005464481,0.060106126767226126,0.4657534246575342,-0.0346691712436894,0.027346564269305852,219,-0.0026405485341047022,0.00561534861956,0.07567043972570055,0.5342465753424658,-0.041179487538177004,0.03742197685343655,219,0.006555259225643478,0.0029147437454457,0.1066779123396771,0.5296803652968036,-0.05408867450444185,0.06626512616353006,217,0.046571637496761145,0.0382513661202184,0.16622438873469556,0.6267281105990783,-0.0625000000000001,0.1289218482601253,226
负负无,降级,30383,0.003687302666436055,0.0021815008726004,0.06466497362785376,0.5168021591021295,-0.0286731674464259,0.03306987027749505,30328,0.0071962687357423,0.0016910957232626998,0.08860120626641038,0.5087378000527565,-0.040369456221632447,0.0466894899848085,30277,0.02043821949863851,0.0062746055194806,0.1340192534389761,0.5258777289691845,-0.0553827006845053,0.0753987433542775,29719,0.03984168759066369,0.0096682047901559,0.20835330288002257,0.5286517042969144,-0.07717584728451996,0.11318549102908185,30495
负负正,升级,2,-0.0167015400066957,-0.0167015400066957,0.04434508797648814,0.5,-0.032379896216940096,-0.0010231837964512977,2,-0.0766529963173753,-0.0766529963173753,0.09377391151574192,0.0,-0.1098070806829595,-0.04349891195179109,2,-0.02349765651155005,-0.02349765651155005,0.12466692622777555,0.5,-0.06757407097422162,0.020578757951121532,2,-0.0706498995647807,-0.0706498995647807,0.18464494492492206,0.5,-0.1359317458988952,-0.00536805323066622,2
负负正,换挡,4,-0.033363845256590724,-0.0423617171763128,0.024481829386944737,0.25,-0.04669398230297257,-0.02903158012993095,4,-0.09085852412854922,-0.08959583613588636,0.03366448603257436,0.0,-0.11660260507663238,-0.0638517551878032,4,-0.11753839114652477,-0.10919755996221434,0.0532589907387877,0.0,-0.14973993424967127,-0.07699601685906785,4,-0.11105027781060214,-0.09936024933251095,0.08714533743410126,0.0,-0.16984791882691058,-0.040562608316202495,4
负负正,降级,128,-0.015635861452690105,0.00212244930253895,0.0978437915756588,0.5078125,-0.052478458850099274,0.04618999731643698,128,-0.020823780189777846,-0.0070757859242296505,0.1286901397508158,0.4609375,-0.06699563224485586,0.056003559958209076,128,0.010553773998502401,0.00819489292364425,0.1674679698586945,0.53125,-0.09174191877311716,0.09601750646585168,125,0.02588653466406063,-0.0204081632653061,0.31911151933384485,0.464,-0.1326781326781327,0.1109663461538461,128
负负负,降级,20691,0.003219178412369959,0.0,0.06882325505037189,0.49997583490406455,-0.03395492759740905,0.03552738641004055,20638,0.011172091140888024,0.00256820927971485,0.09702503889110939,0.5134218432018607,-0.043159008239922726,0.05179785399270723,20613,0.0296922061770524,0.0144804088586032,0.14014347404498276,0.55731819725416,-0.0521505376344086,0.0897226753670472,20413,0.05358751489145453,0.0258249641319943,0.20920113772269183,0.5767403125459266,-0.0605661619486503,0.1270125223613594,20752
