symbol,name,theme,year,bars,avg_daily_amount_yi,qualifies
159766.SZ,富国中证旅游主题ETF,中证旅游主题,2023,242,1.5672,Y
159766.SZ,富国中证旅游主题ETF,中证旅游主题,2024,242,1.0127,Y
159766.SZ,富国中证旅游主题ETF,中证旅游主题,2025,243,2.0238,Y
159766.SZ,富国中证旅游主题ETF,中证旅游主题,2026,177,2.5527,Y
159767.SZ,兴银国证新能源车电池ETF,国证新能源车电池,2021,88,0.1627,
159767.SZ,兴银国证新能源车电池ETF,国证新能源车电池,2022,242,0.0673,
159767.SZ,兴银国证新能源车电池ETF,国证新能源车电池,2023,242,0.0376,
159767.SZ,兴银国证新能源车电池ETF,国证新能源车电池,2024,242,0.0293,
159767.SZ,兴银国证新能源车电池ETF,国证新能源车电池,2025,243,0.1486,
159767.SZ,兴银国证新能源车电池ETF,国证新能源车电池,2026,177,0.0993,
159768.SZ,银华中证内地地产主题ETF,中证内地地产主题,2022,216,0.4449,
159768.SZ,银华中证内地地产主题ETF,中证内地地产主题,2023,242,0.3691,
159768.SZ,银华中证内地地产主题ETF,中证内地地产主题,2024,242,0.3887,
159768.SZ,银华中证内地地产主题ETF,中证内地地产主题,2025,243,0.3671,
159768.SZ,银华中证内地地产主题ETF,中证内地地产主题,2026,177,0.371,
159769.SZ,银华中证消费电子主题ETF,中证消费电子主题,2022,205,0.0265,
159769.SZ,银华中证消费电子主题ETF,中证消费电子主题,2023,242,0.0122,
159769.SZ,银华中证消费电子主题ETF,中证消费电子主题,2024,119,0.0237,
159770.SZ,天弘中证机器人ETF,中证机器人,2022,242,0.1243,
159770.SZ,天弘中证机器人ETF,中证机器人,2023,242,0.1141,
159770.SZ,天弘中证机器人ETF,中证机器人,2024,242,0.3365,
159770.SZ,天弘中证机器人ETF,中证机器人,2025,243,3.2822,Y
159770.SZ,天弘中证机器人ETF,中证机器人,2026,177,2.6177,Y
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技,2021,61,0.1316,
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技,2022,242,0.0822,
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技,2023,242,0.0334,
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技,2024,242,0.1553,
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技,2025,243,0.0872,
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技,2026,177,0.0842,
159775.SZ,建信国证新能源车电池ETF,国证新能源车电池,2022,228,0.0316,
159775.SZ,建信国证新能源车电池ETF,国证新能源车电池,2023,242,0.0281,
159775.SZ,建信国证新能源车电池ETF,国证新能源车电池,2024,242,0.0328,
159775.SZ,建信国证新能源车电池ETF,国证新能源车电池,2025,243,0.2077,
159775.SZ,建信国证新能源车电池ETF,国证新能源车电池,2026,177,0.2426,
159776.SZ,银华中证港股通医药卫生综合ETF,中证港股通医药卫生综合,2022,189,0.617,Y
159776.SZ,银华中证港股通医药卫生综合ETF,中证港股通医药卫生综合,2023,242,0.699,Y
159776.SZ,银华中证港股通医药卫生综合ETF,中证港股通医药卫生综合,2024,242,0.2574,
159776.SZ,银华中证港股通医药卫生综合ETF,中证港股通医药卫生综合,2025,243,0.5432,Y
159776.SZ,银华中证港股通医药卫生综合ETF,中证港股通医药卫生综合,2026,177,0.2707,
159777.SZ,国联安创业板科技ETF,创业板科技,2022,242,0.0037,
159777.SZ,国联安创业板科技ETF,创业板科技,2023,242,0.0016,
159777.SZ,国联安创业板科技ETF,创业板科技,2024,240,0.1134,
159777.SZ,国联安创业板科技ETF,创业板科技,2025,243,0.0408,
159777.SZ,国联安创业板科技ETF,创业板科技,2026,177,0.0373,
159778.SZ,鹏华中证工业互联网主题ETF,中证工业互联网主题,2022,215,0.0307,
159778.SZ,鹏华中证工业互联网主题ETF,中证工业互联网主题,2023,242,0.014,
159778.SZ,鹏华中证工业互联网主题ETF,中证工业互联网主题,2024,242,0.0235,
159778.SZ,鹏华中证工业互联网主题ETF,中证工业互联网主题,2025,243,0.0128,
159778.SZ,鹏华中证工业互联网主题ETF,中证工业互联网主题,2026,177,0.0258,
159779.SZ,招商中证消费电子主题ETF,中证消费电子主题,2022,242,0.0226,
159779.SZ,招商中证消费电子主题ETF,中证消费电子主题,2023,242,0.0452,
159779.SZ,招商中证消费电子主题ETF,中证消费电子主题,2024,242,0.0562,
159779.SZ,招商中证消费电子主题ETF,中证消费电子主题,2025,243,0.1085,
159779.SZ,招商中证消费电子主题ETF,中证消费电子主题,2026,177,0.1451,
159780.SZ,南方中证科创创业50ETF,中证科创创业50,2021,123,3.6237,Y
159780.SZ,南方中证科创创业50ETF,中证科创创业50,2022,242,1.2989,Y
159780.SZ,南方中证科创创业50ETF,中证科创创业50,2023,242,0.535,Y
159780.SZ,南方中证科创创业50ETF,中证科创创业50,2024,242,0.7595,Y
159780.SZ,南方中证科创创业50ETF,中证科创创业50,2025,243,1.0821,Y
159780.SZ,南方中证科创创业50ETF,中证科创创业50,2026,177,1.438,Y
159781.SZ,易方达中证科创创业50ETF,中证科创创业50,2021,123,8.0401,Y
159781.SZ,易方达中证科创创业50ETF,中证科创创业50,2022,242,3.3259,Y
159781.SZ,易方达中证科创创业50ETF,中证科创创业50,2023,242,0.8595,Y
159781.SZ,易方达中证科创创业50ETF,中证科创创业50,2024,242,1.283,Y
159781.SZ,易方达中证科创创业50ETF,中证科创创业50,2025,243,2.0293,Y
159781.SZ,易方达中证科创创业50ETF,中证科创创业50,2026,177,4.4659,Y
159782.SZ,银华中证科创创业50ETF,中证科创创业50,2021,121,0.3558,
159782.SZ,银华中证科创创业50ETF,中证科创创业50,2022,242,0.1581,
159782.SZ,银华中证科创创业50ETF,中证科创创业50,2023,242,0.1188,
159782.SZ,银华中证科创创业50ETF,中证科创创业50,2024,242,0.2265,
159782.SZ,银华中证科创创业50ETF,中证科创创业50,2025,243,0.2405,
159782.SZ,银华中证科创创业50ETF,中证科创创业50,2026,177,0.3508,
159783.SZ,华夏中证科创创业50ETF,中证科创创业50,2021,123,5.8345,Y
159783.SZ,华夏中证科创创业50ETF,中证科创创业50,2022,242,2.0313,Y
159783.SZ,华夏中证科创创业50ETF,中证科创创业50,2023,242,0.5396,Y
159783.SZ,华夏中证科创创业50ETF,中证科创创业50,2024,242,0.6631,Y
159783.SZ,华夏中证科创创业50ETF,中证科创创业50,2025,243,0.8495,Y
159783.SZ,华夏中证科创创业50ETF,中证科创创业50,2026,177,2.2055,Y
159786.SZ,银华中证虚拟现实主题ETF,中证虚拟现实主题,2021,99,0.165,
159786.SZ,银华中证虚拟现实主题ETF,中证虚拟现实主题,2022,242,0.1839,
159786.SZ,银华中证虚拟现实主题ETF,中证虚拟现实主题,2023,242,0.1908,
159786.SZ,银华中证虚拟现实主题ETF,中证虚拟现实主题,2024,242,0.0683,
159786.SZ,银华中证虚拟现实主题ETF,中证虚拟现实主题,2025,243,0.0984,
159786.SZ,银华中证虚拟现实主题ETF,中证虚拟现实主题,2026,177,0.1713,
159787.SZ,易方达中证全指建筑材料ETF,中证全指建筑材料,2022,197,0.0534,
159787.SZ,易方达中证全指建筑材料ETF,中证全指建筑材料,2023,242,0.0392,
159787.SZ,易方达中证全指建筑材料ETF,中证全指建筑材料,2024,242,0.024,
159787.SZ,易方达中证全指建筑材料ETF,中证全指建筑材料,2025,243,0.0692,
159787.SZ,易方达中证全指建筑材料ETF,中证全指建筑材料,2026,177,0.0283,
159788.SZ,易方达中证港股通中国100ETF,中证港股通中国100,2022,206,0.0773,
159788.SZ,易方达中证港股通中国100ETF,中证港股通中国100,2023,242,0.0324,
159788.SZ,易方达中证港股通中国100ETF,中证港股通中国100,2024,242,0.0404,
159788.SZ,易方达中证港股通中国100ETF,中证港股通中国100,2025,243,0.2425,
159788.SZ,易方达中证港股通中国100ETF,中证港股通中国100,2026,177,0.1288,
159789.SZ,建信中证饮料主题ETF,中证饮料主题,2022,242,0.0189,
159789.SZ,建信中证饮料主题ETF,中证饮料主题,2023,189,0.0232,
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,2021,99,2.8151,Y
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,2022,242,1.5148,Y
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,2023,242,0.7385,Y
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,2024,242,0.3282,
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,2025,243,0.3681,
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,2026,177,0.3406,
159791.SZ,华夏沪深300ESG基准ETF,沪深300ESG基准,2022,201,0.0295,
159791.SZ,华夏沪深300ESG基准ETF,沪深300ESG基准,2023,242,0.0152,
159791.SZ,华夏沪深300ESG基准ETF,沪深300ESG基准,2024,239,0.0179,
159791.SZ,华夏沪深300ESG基准ETF,沪深300ESG基准,2025,243,0.0162,
159791.SZ,华夏沪深300ESG基准ETF,沪深300ESG基准,2026,177,0.0189,
159792.SZ,富国中证港股通互联网ETF,中证港股通互联网,2021,64,0.3467,
159792.SZ,富国中证港股通互联网ETF,中证港股通互联网,2022,242,2.6193,Y
159792.SZ,富国中证港股通互联网ETF,中证港股通互联网,2023,242,5.8351,Y
159792.SZ,富国中证港股通互联网ETF,中证港股通互联网,2024,242,7.8685,Y
159792.SZ,富国中证港股通互联网ETF,中证港股通互联网,2025,243,25.0561,Y
159792.SZ,富国中证港股通互联网ETF,中证港股通互联网,2026,177,23.1887,Y
159793.SZ,平安中证沪港深线上消费主题ETF,中证沪港深线上消费主题,2022,242,0.0058,
159793.SZ,平安中证沪港深线上消费主题ETF,中证沪港深线上消费主题,2023,242,0.0048,
159793.SZ,平安中证沪港深线上消费主题ETF,中证沪港深线上消费主题,2024,241,0.0026,
159793.SZ,平安中证沪港深线上消费主题ETF,中证沪港深线上消费主题,2025,243,0.0116,
159793.SZ,平安中证沪港深线上消费主题ETF,中证沪港深线上消费主题,2026,177,0.0185,
159795.SZ,汇添富中证智能汽车主题ETF,中证智能汽车主题,2022,218,0.0744,
159795.SZ,汇添富中证智能汽车主题ETF,中证智能汽车主题,2023,242,0.0436,
159795.SZ,汇添富中证智能汽车主题ETF,中证智能汽车主题,2024,242,0.0355,
159795.SZ,汇添富中证智能汽车主题ETF,中证智能汽车主题,2025,243,0.0348,
159795.SZ,汇添富中证智能汽车主题ETF,中证智能汽车主题,2026,177,0.0424,
159796.SZ,汇添富中证电池主题ETF,中证电池主题,2022,198,0.1123,
159796.SZ,汇添富中证电池主题ETF,中证电池主题,2023,242,0.2008,
159796.SZ,汇添富中证电池主题ETF,中证电池主题,2024,242,0.2102,
159796.SZ,汇添富中证电池主题ETF,中证电池主题,2025,243,2.0325,Y
159796.SZ,汇添富中证电池主题ETF,中证电池主题,2026,177,3.2517,Y
159797.SZ,汇添富中证全指医疗器械ETF,中证全指医疗器械,2022,158,0.096,
159797.SZ,汇添富中证全指医疗器械ETF,中证全指医疗器械,2023,242,0.0384,
159797.SZ,汇添富中证全指医疗器械ETF,中证全指医疗器械,2024,242,0.0116,
159797.SZ,汇添富中证全指医疗器械ETF,中证全指医疗器械,2025,243,0.0687,
159797.SZ,汇添富中证全指医疗器械ETF,中证全指医疗器械,2026,177,0.0611,
159798.SZ,易方达中证消费50ETF,中证消费50,2022,161,0.1661,
159798.SZ,易方达中证消费50ETF,中证消费50,2023,242,0.0803,
159798.SZ,易方达中证消费50ETF,中证消费50,2024,242,0.0896,
159798.SZ,易方达中证消费50ETF,中证消费50,2025,243,0.0884,
159798.SZ,易方达中证消费50ETF,中证消费50,2026,177,0.1136,
159800.SZ,鹏华中证800ETF,中证800,2024,116,0.1373,
159800.SZ,鹏华中证800ETF,中证800,2025,243,0.0147,
159800.SZ,鹏华中证800ETF,中证800,2026,177,0.01,
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2020,216,2.6936,Y
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2021,243,0.7707,Y
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2022,242,0.4177,
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2023,242,0.6072,Y
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2024,242,0.6384,Y
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2025,243,1.2681,Y
159801.SZ,广发国证半导体芯片ETF,国证半导体芯片,2026,177,2.3713,Y
159802.SZ,广发中证800ETF,中证800,2020,86,0.0541,
159803.SZ,易方达中证浙江新动能ETF(QDII),中证浙江新动能,2020,150,0.02,
159803.SZ,易方达中证浙江新动能ETF(QDII),中证浙江新动能,2021,174,0.0032,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2020,186,0.074,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2021,243,0.0166,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2022,242,0.0039,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2023,242,0.0028,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2024,242,0.0071,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2025,243,0.0043,
159804.SZ,国寿安保国证创业板中盘精选88ETF,国证创业板中盘精选88,2026,177,0.0031,
159805.SZ,鹏华中证传媒ETF,中证传媒,2020,174,0.2822,
159805.SZ,鹏华中证传媒ETF,中证传媒,2021,243,0.1074,
159805.SZ,鹏华中证传媒ETF,中证传媒,2022,242,0.1198,
159805.SZ,鹏华中证传媒ETF,中证传媒,2023,242,0.2715,
159805.SZ,鹏华中证传媒ETF,中证传媒,2024,242,0.3165,
159805.SZ,鹏华中证传媒ETF,中证传媒,2025,243,0.2387,
159805.SZ,鹏华中证传媒ETF,中证传媒,2026,177,0.7475,Y
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2020,193,0.6485,Y
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2021,243,0.7961,Y
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2022,242,0.6175,Y
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2023,242,0.504,Y
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2024,242,0.2474,
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2025,243,0.2217,
159806.SZ,国泰中证新能源汽车ETF,中证新能源汽车,2026,177,0.2369,
159807.SZ,易方达中证科技50ETF,中证科技50,2020,187,0.6565,Y
159807.SZ,易方达中证科技50ETF,中证科技50,2021,243,0.5381,Y
159807.SZ,易方达中证科技50ETF,中证科技50,2022,242,0.2994,
159807.SZ,易方达中证科技50ETF,中证科技50,2023,242,0.18,
159807.SZ,易方达中证科技50ETF,中证科技50,2024,242,0.3382,
159807.SZ,易方达中证科技50ETF,中证科技50,2025,243,0.4061,
159807.SZ,易方达中证科技50ETF,中证科技50,2026,177,0.5128,Y
159808.SZ,融通创业板ETF,创业板,2020,79,0.1223,
159808.SZ,融通创业板ETF,创业板,2021,243,0.0339,
159808.SZ,融通创业板ETF,创业板,2022,242,0.0403,
159808.SZ,融通创业板ETF,创业板,2023,242,0.0261,
159808.SZ,融通创业板ETF,创业板,2024,242,0.0256,
159808.SZ,融通创业板ETF,创业板,2025,243,0.027,
159808.SZ,融通创业板ETF,创业板,2026,177,0.0262,
159809.SZ,博时恒生沪深港通大湾区综合ETF,恒生沪深港通大湾区综合,2020,153,0.0611,
159809.SZ,博时恒生沪深港通大湾区综合ETF,恒生沪深港通大湾区综合,2021,185,0.0085,
159810.SZ,浦银创业板ETF,创业板,2020,119,0.1125,
159810.SZ,浦银创业板ETF,创业板,2021,243,0.0616,
159810.SZ,浦银创业板ETF,创业板,2022,241,0.041,
159810.SZ,浦银创业板ETF,创业板,2023,242,0.0211,
159810.SZ,浦银创业板ETF,创业板,2024,242,0.0486,
159810.SZ,浦银创业板ETF,创业板,2025,243,0.0301,
159810.SZ,浦银创业板ETF,创业板,2026,177,0.0367,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2020,171,0.4529,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2021,243,0.1633,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2022,242,0.116,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2023,242,0.1073,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2024,242,0.067,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2025,243,0.0702,
159811.SZ,博时中证5G产业50ETF,中证5G产业50,2026,177,0.2514,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2020,147,0.049,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2021,243,0.0101,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2022,242,0.0065,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2023,242,0.0045,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2024,242,0.02,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2025,243,0.2033,
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,2026,177,0.378,
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2020,151,0.5091,Y
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2021,243,0.4684,
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2022,242,0.776,Y
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2023,242,1.6706,Y
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2024,242,2.1995,Y
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2025,243,3.686,Y
159813.SZ,鹏华国证半导体芯片ETF,国证半导体芯片,2026,177,4.28,Y
