symbol,year,bars,avg_daily_amount_yi,total_amount_yi
159663.SZ,2022,48,0.3032,14.55
159663.SZ,2023,242,0.1922,46.51
159663.SZ,2024,242,0.1352,32.71
159663.SZ,2025,243,0.1282,31.16
159663.SZ,2026,177,0.7349,130.07
159667.SZ,2022,48,0.6445,30.94
159667.SZ,2023,242,0.4795,116.05
159667.SZ,2024,242,0.4378,105.94
159667.SZ,2025,243,0.6092,148.03
159667.SZ,2026,177,2.0487,362.62
588290.SH,2022,48,0.2794,13.41
588290.SH,2023,242,1.089,263.53
588290.SH,2024,242,1.431,346.31
588290.SH,2025,243,2.2421,544.84
588290.SH,2026,177,3.6764,650.73
588010.SH,2022,48,0.3756,18.03
588010.SH,2023,242,0.1494,36.16
588010.SH,2024,242,0.2506,60.65
588010.SH,2025,243,0.1985,48.23
588010.SH,2026,177,1.0297,182.26
588160.SH,2022,48,0.3539,16.99
588160.SH,2023,242,0.1335,32.31
588160.SH,2024,242,0.1066,25.81
588160.SH,2025,243,0.0791,19.22
588160.SH,2026,177,0.821,145.31
588200.SH,2022,48,0.4939,23.71
588200.SH,2023,242,3.952,956.39
588200.SH,2024,242,15.3611,3717.38
588200.SH,2025,243,26.056,6331.61
588200.SH,2026,177,41.8941,7415.26
159658.SZ,2022,58,0.4447,25.79
159658.SZ,2023,242,0.294,71.16
159658.SZ,2024,242,0.1643,39.77
159658.SZ,2025,243,0.1049,25.5
159658.SZ,2026,177,0.0919,16.26
560080.SH,2022,55,0.4057,22.31
560080.SH,2023,242,0.6381,154.43
560080.SH,2024,242,0.5689,137.67
560080.SH,2025,243,0.7018,170.55
560080.SH,2026,177,0.6539,115.74
159645.SZ,2022,65,0.3114,20.24
159645.SZ,2023,241,0.072,17.34
159645.SZ,2024,241,0.0225,5.42
159645.SZ,2025,243,0.0075,1.83
159645.SZ,2026,177,0.0213,3.77
511580.SH,2022,13,1.9775,25.71
511580.SH,2023,242,2.0868,505.02
511580.SH,2024,236,1.3777,325.13
511580.SH,2025,243,2.9907,726.75
511580.SH,2026,177,28.5574,5054.67
159651.SZ,2022,33,4.2844,141.38
159651.SZ,2023,242,2.8043,678.63
159651.SZ,2024,242,6.9897,1691.51
159651.SZ,2025,243,2.9339,712.95
159651.SZ,2026,177,2.4982,442.18
562310.SH,2022,75,1.1426,85.69
562310.SH,2023,242,0.4193,101.47
562310.SH,2024,242,0.2134,51.63
562310.SH,2025,243,0.2046,49.71
562310.SH,2026,177,0.2807,49.68
513260.SH,2022,74,0.2124,15.72
513260.SH,2023,242,0.3252,78.69
513260.SH,2024,242,0.7868,190.42
513260.SH,2025,243,6.384,1551.32
513260.SH,2026,177,3.4722,614.57
159621.SZ,2022,75,0.1512,11.34
159621.SZ,2023,242,0.0326,7.88
159621.SZ,2024,241,0.0354,8.53
159621.SZ,2025,241,0.0303,7.31
159621.SZ,2026,177,0.0307,5.43
159650.SZ,2022,46,19.2256,884.38
159650.SZ,2023,242,16.4239,3974.58
159650.SZ,2024,242,7.7513,1875.82
159650.SZ,2025,243,8.2811,2012.3
159650.SZ,2026,177,2.5369,449.04
159637.SZ,2022,81,0.687,55.65
159637.SZ,2023,242,0.503,121.74
159637.SZ,2024,242,0.1358,32.87
159637.SZ,2025,243,0.2168,52.68
159637.SZ,2026,177,0.1784,31.58
511520.SH,2022,49,13.9808,685.06
511520.SH,2023,242,33.4681,8099.27
511520.SH,2024,242,67.5209,16340.06
511520.SH,2025,243,66.0799,16057.42
511520.SH,2026,177,19.6038,3469.88
159631.SZ,2022,85,0.1764,14.99
159631.SZ,2023,242,0.1659,40.14
159631.SZ,2024,242,0.091,22.02
159631.SZ,2025,243,0.0727,17.66
159631.SZ,2026,177,0.0498,8.81
159623.SZ,2022,75,0.0601,4.51
159623.SZ,2023,242,0.0899,21.75
159623.SZ,2024,242,0.0742,17.96
159623.SZ,2025,243,0.1715,41.68
159623.SZ,2026,177,0.2546,45.06
513290.SH,2022,84,0.1068,8.97
513290.SH,2023,242,0.1118,27.06
513290.SH,2024,242,0.9143,221.27
513290.SH,2025,243,1.0666,259.19
513290.SH,2026,177,1.721,304.61
159643.SZ,2022,89,0.2937,26.14
159643.SZ,2023,242,0.2302,55.71
159643.SZ,2024,242,0.1319,31.91
159643.SZ,2025,243,0.0552,13.42
159643.SZ,2026,177,0.0971,17.19
159649.SZ,2022,50,22.8057,1140.29
159649.SZ,2023,242,19.7559,4780.94
159649.SZ,2024,242,6.4338,1556.99
159649.SZ,2025,243,4.1175,1000.56
159649.SZ,2026,177,4.9261,871.92
159638.SZ,2022,95,1.3753,130.65
159638.SZ,2023,242,0.553,133.83
159638.SZ,2024,242,0.4182,101.21
159638.SZ,2025,243,0.5865,142.51
159638.SZ,2026,177,0.744,131.68
560110.SH,2022,99,2.3028,227.98
560110.SH,2023,242,0.6809,164.77
560110.SH,2024,242,0.3382,81.85
560110.SH,2025,243,0.2281,55.43
560110.SH,2026,177,0.2757,48.8
159633.SZ,2022,101,15.8935,1605.24
159633.SZ,2023,242,7.6484,1850.91
159633.SZ,2024,242,1.5934,385.59
159633.SZ,2025,243,0.8426,204.76
159633.SZ,2026,177,6.1299,1084.99
562530.SH,2022,95,0.0266,2.52
562530.SH,2023,242,0.0179,4.32
562530.SH,2024,242,0.0197,4.77
562530.SH,2025,243,0.0126,3.05
562530.SH,2026,177,0.0463,8.19
560010.SH,2022,100,14.8153,1481.53
560010.SH,2023,242,8.2958,2007.59
560010.SH,2024,242,4.6621,1128.24
560010.SH,2025,243,2.3194,563.61
560010.SH,2026,177,9.4717,1676.49
159629.SZ,2022,102,18.5714,1894.28
159629.SZ,2023,242,8.9164,2157.77
159629.SZ,2024,242,2.7001,653.42
159629.SZ,2025,243,2.1116,513.11
159629.SZ,2026,177,4.3225,765.09
561510.SH,2022,101,0.4195,42.37
561510.SH,2023,242,0.2095,50.7
561510.SH,2024,242,0.1012,24.49
561510.SH,2025,243,0.0371,9.02
561510.SH,2026,177,0.019,3.36
159632.SZ,2022,102,0.6851,69.88
159632.SZ,2023,242,1.7306,418.81
159632.SZ,2024,242,2.1279,514.96
159632.SZ,2025,243,2.3746,577.04
159632.SZ,2026,177,3.0434,538.68
562000.SH,2022,104,0.5427,56.44
562000.SH,2023,242,0.4854,117.47
562000.SH,2024,242,0.4282,103.63
562000.SH,2025,243,0.2259,54.88
562000.SH,2026,177,0.0884,15.64
159616.SZ,2022,99,0.0541,5.36
159616.SZ,2023,242,0.0402,9.73
159616.SZ,2024,242,0.0477,11.54
159616.SZ,2025,243,0.0692,16.83
159616.SZ,2026,177,0.1282,22.68
159647.SZ,2022,106,0.8174,86.64
159647.SZ,2023,242,0.7565,183.08
159647.SZ,2024,242,0.4214,101.98
159647.SZ,2025,243,0.3309,80.41
159647.SZ,2026,177,0.274,48.5
562390.SH,2022,106,0.1905,20.19
562390.SH,2023,242,0.109,26.37
562390.SH,2024,242,0.0333,8.05
562390.SH,2025,243,0.0305,7.41
562390.SH,2026,177,0.026,4.61
159620.SZ,2022,100,0.0354,3.54
159620.SZ,2023,242,0.0137,3.33
159620.SZ,2024,241,0.0171,4.12
159620.SZ,2025,243,0.0224,5.45
159620.SZ,2026,176,0.0348,6.13
159641.SZ,2022,110,0.2761,30.37
159641.SZ,2023,242,0.1436,34.75
159641.SZ,2024,242,0.1051,25.43
159641.SZ,2025,243,0.1425,34.62
159641.SZ,2026,177,0.0532,9.41
159642.SZ,2022,111,0.1295,14.37
159642.SZ,2023,242,0.0835,20.21
159642.SZ,2024,242,0.0231,5.59
159642.SZ,2025,243,0.0088,2.13
159642.SZ,2026,177,0.0044,0.77
159640.SZ,2022,111,0.2694,29.9
159640.SZ,2023,242,0.1111,26.87
159640.SZ,2024,242,0.0881,21.32
159640.SZ,2025,243,0.0335,8.13
159640.SZ,2026,177,0.0266,4.71
560060.SH,2022,111,0.1506,16.72
560060.SH,2023,242,0.0529,12.81
560060.SH,2024,242,0.037,8.96
560060.SH,2025,243,0.0251,6.09
560060.SH,2026,177,0.0164,2.89
562990.SH,2022,113,1.2969,146.55
562990.SH,2023,242,0.3161,76.51
562990.SH,2024,242,0.1799,43.53
562990.SH,2025,243,0.1691,41.1
562990.SH,2026,177,0.1036,18.33
561190.SH,2022,113,1.56,176.28
561190.SH,2023,242,0.3807,92.13
561190.SH,2024,242,0.1325,32.08
561190.SH,2025,243,0.1014,24.65
561190.SH,2026,177,0.0609,10.78
159639.SZ,2022,113,0.6398,72.3
159639.SZ,2023,242,0.1531,37.06
159639.SZ,2024,242,0.1131,27.37
159639.SZ,2025,243,0.1093,26.56
159639.SZ,2026,177,0.0776,13.74
560550.SH,2022,113,0.4791,54.14
560550.SH,2023,242,0.1494,36.17
560550.SH,2024,242,0.0286,6.93
560550.SH,2025,243,0.0354,8.6
560550.SH,2026,177,0.0178,3.14
513280.SH,2022,114,0.166,18.92
513280.SH,2023,242,0.1487,35.98
513280.SH,2024,242,0.2939,71.13
513280.SH,2025,243,0.9868,239.8
513280.SH,2026,177,0.9845,174.26
513220.SH,2022,115,0.2568,29.53
513220.SH,2023,242,0.2441,59.08
513220.SH,2024,242,0.6944,168.05
513220.SH,2025,243,1.015,246.64
513220.SH,2026,177,0.5464,96.72
561700.SH,2022,115,0.1973,22.7
561700.SH,2023,242,0.1383,33.46
561700.SH,2024,242,0.0626,15.15
561700.SH,2025,243,0.0635,15.44
561700.SH,2026,177,0.1223,21.65
513120.SH,2022,118,0.6232,73.54
513120.SH,2023,242,6.953,1682.63
513120.SH,2024,242,12.0635,2919.38
513120.SH,2025,243,52.1575,12674.27
513120.SH,2026,177,56.8179,10056.77
562350.SH,2022,118,0.1016,11.99
562350.SH,2023,242,0.0695,16.83
562350.SH,2024,242,0.0522,12.63
562350.SH,2025,243,0.0337,8.2
562350.SH,2026,177,0.1499,26.54
159636.SZ,2022,112,0.5317,59.55
159636.SZ,2023,242,0.582,140.84
159636.SZ,2024,242,1.3687,331.24
159636.SZ,2025,243,7.6608,1861.58
159636.SZ,2026,177,6.1378,1086.39
561160.SH,2022,120,0.5172,62.07
561160.SH,2023,242,0.431,104.29
561160.SH,2024,242,0.264,63.89
561160.SH,2025,243,0.6684,162.43
561160.SH,2026,177,0.8053,142.53
159628.SZ,2022,114,0.3878,44.21
159628.SZ,2023,242,0.8978,217.27
159628.SZ,2024,242,1.2693,307.16
159628.SZ,2025,243,0.7885,191.61
159628.SZ,2026,177,0.7763,137.4
159635.SZ,2022,118,0.2145,25.31
159635.SZ,2023,242,0.2668,64.56
159635.SZ,2024,242,0.1296,31.36
159635.SZ,2025,243,0.1691,41.1
159635.SZ,2026,177,0.2707,47.92
159615.SZ,2022,128,0.8304,106.29
159615.SZ,2023,242,0.5651,136.75
159615.SZ,2024,242,0.5589,135.24
159615.SZ,2025,243,1.5476,376.07
159615.SZ,2026,177,1.2699,224.78
159609.SZ,2022,120,0.3422,41.06
159609.SZ,2023,242,0.1703,41.2
159609.SZ,2024,242,0.1622,39.24
159609.SZ,2025,243,0.2186,53.12
159609.SZ,2026,177,0.1461,25.87
560990.SH,2022,129,0.2181,28.13
560990.SH,2023,242,0.1509,36.53
560990.SH,2024,242,0.0519,12.57
560990.SH,2025,243,0.0116,2.82
560990.SH,2026,177,0.0172,3.04
159617.SZ,2022,126,0.0931,11.73
159617.SZ,2023,242,0.0266,6.43
159617.SZ,2024,242,0.0277,6.71
159617.SZ,2025,242,0.0085,2.05
159617.SZ,2026,177,0.0184,3.26
159603.SZ,2022,142,0.1664,23.62
159603.SZ,2023,242,0.0561,13.58
159603.SZ,2024,242,0.1268,30.69
159603.SZ,2025,243,0.1315,31.95
159603.SZ,2026,177,0.1751,30.99
560900.SH,2022,145,0.0288,4.18
560900.SH,2023,242,0.0371,8.97
560900.SH,2024,242,0.0383,9.27
560900.SH,2025,243,0.0854,20.76
560900.SH,2026,177,0.1508,26.7
588100.SH,2022,149,0.81,120.69
588100.SH,2023,242,0.655,158.52
588100.SH,2024,242,0.3495,84.58
588100.SH,2025,243,0.3457,84.0
588100.SH,2026,177,0.2387,42.25
588260.SH,2022,149,0.4776,71.16
588260.SH,2023,242,0.2858,69.16
588260.SH,2024,242,0.134,32.43
588260.SH,2025,243,0.0775,18.83
588260.SH,2026,177,0.0524,9.27
159612.SZ,2022,154,0.2408,37.08
159612.SZ,2023,242,0.2326,56.3
159612.SZ,2024,242,0.3826,92.59
159612.SZ,2025,241,5.1316,1236.72
159612.SZ,2026,177,0.302,53.45
517990.SH,2022,155,0.0406,6.3
517990.SH,2023,242,0.018,4.36
517990.SH,2024,242,0.0141,3.42
517990.SH,2025,243,0.0186,4.52
517990.SH,2026,177,0.0209,3.69
159797.SZ,2022,158,0.096,15.16
159797.SZ,2023,242,0.0384,9.3
159797.SZ,2024,242,0.0116,2.8
159797.SZ,2025,243,0.0687,16.69
159797.SZ,2026,177,0.0611,10.81
159798.SZ,2022,161,0.1661,26.74
159798.SZ,2023,242,0.0803,19.42
159798.SZ,2024,242,0.0896,21.69
159798.SZ,2025,243,0.0884,21.48
159798.SZ,2026,177,0.1136,20.1
517850.SH,2022,158,0.1298,20.51
517850.SH,2023,242,0.0267,6.45
517850.SH,2024,242,0.0151,3.66
517850.SH,2025,243,0.0177,4.3
517850.SH,2026,177,0.0127,2.25
513380.SH,2022,160,0.4328,69.25
513380.SH,2023,242,1.0642,257.54
513380.SH,2024,242,2.2158,536.21
513380.SH,2025,243,4.9121,1193.65
513380.SH,2026,177,3.0634,542.22
561560.SH,2022,158,0.3414,53.94
561560.SH,2023,242,0.2764,66.89
561560.SH,2024,242,0.2137,51.71
561560.SH,2025,243,0.4814,116.97
561560.SH,2026,177,1.145,202.67
159625.SZ,2022,166,0.5479,90.95
159625.SZ,2023,242,0.3278,79.32
159625.SZ,2024,242,0.1828,44.24
159625.SZ,2025,243,0.2079,50.52
159625.SZ,2026,177,0.9714,171.94
159618.SZ,2022,171,0.2262,38.68
159618.SZ,2023,242,0.0831,20.1
159618.SZ,2024,242,0.0475,11.49
159618.SZ,2025,243,0.0418,10.15
159618.SZ,2026,177,0.0467,8.27
513530.SH,2022,170,0.3751,63.76
513530.SH,2023,242,0.222,53.72
513530.SH,2024,242,0.6779,164.04
513530.SH,2025,243,0.8425,204.72
513530.SH,2026,177,2.0293,359.19
560880.SH,2022,179,0.1926,34.47
560880.SH,2023,242,0.1872,45.31
560880.SH,2024,242,0.2005,48.53
560880.SH,2025,243,0.2042,49.63
560880.SH,2026,177,0.1832,32.43
159831.SZ,2022,182,0.1592,28.98
159831.SZ,2023,242,0.0608,14.71
159831.SZ,2024,242,0.092,22.26
159831.SZ,2025,243,0.3607,87.64
159831.SZ,2026,177,0.8498,150.41
517900.SH,2022,189,0.0238,4.49
517900.SH,2023,242,0.0048,1.16
517900.SH,2024,242,0.0218,5.27
517900.SH,2025,243,0.3519,85.51
517900.SH,2026,177,0.3439,60.87
513070.SH,2022,190,0.1528,29.04
513070.SH,2023,242,0.1772,42.87
513070.SH,2024,242,0.1507,36.47
513070.SH,2025,243,0.3764,91.48
513070.SH,2026,177,1.2076,213.75
562520.SH,2022,192,0.0409,7.85
562520.SH,2023,242,0.0259,6.26
562520.SH,2024,242,0.0348,8.42
562520.SH,2025,243,0.0251,6.11
562520.SH,2026,177,0.055,9.74
159776.SZ,2022,189,0.617,116.61
159776.SZ,2023,242,0.699,169.16
159776.SZ,2024,242,0.2574,62.29
159776.SZ,2025,243,0.5432,132.0
159776.SZ,2026,177,0.2707,47.92
159787.SZ,2022,197,0.0534,10.51
159787.SZ,2023,242,0.0392,9.48
159787.SZ,2024,242,0.024,5.81
159787.SZ,2025,243,0.0692,16.82
159787.SZ,2026,177,0.0283,5.02
513320.SH,2022,193,0.5518,106.49
513320.SH,2023,242,0.2933,70.97
513320.SH,2024,242,0.0643,15.57
513320.SH,2025,243,0.7832,190.32
513320.SH,2026,177,0.1285,22.75
159796.SZ,2022,198,0.1123,22.23
159796.SZ,2023,242,0.2008,48.6
159796.SZ,2024,242,0.2102,50.88
159796.SZ,2025,243,2.0325,493.9
159796.SZ,2026,177,3.2517,575.55
159834.SZ,2022,196,0.0808,15.84
159834.SZ,2023,242,0.0184,4.45
159834.SZ,2024,242,0.0582,14.09
159834.SZ,2025,243,0.7325,177.99
159834.SZ,2026,177,1.2077,213.76
159791.SZ,2022,201,0.0295,5.93
159791.SZ,2023,242,0.0152,3.68
159791.SZ,2024,239,0.0179,4.28
159791.SZ,2025,243,0.0162,3.94
159791.SZ,2026,177,0.0189,3.35
159788.SZ,2022,206,0.0773,15.92
159788.SZ,2023,242,0.0324,7.84
159788.SZ,2024,242,0.0404,9.78
159788.SZ,2025,243,0.2425,58.93
159788.SZ,2026,177,0.1288,22.79
513770.SH,2022,214,1.9637,420.24
513770.SH,2023,242,2.1745,526.24
513770.SH,2024,242,2.6507,641.48
513770.SH,2025,243,5.9858,1454.55
513770.SH,2026,177,6.0448,1069.92
159619.SZ,2022,214,0.3149,67.4
159619.SZ,2023,242,0.3717,89.95
159619.SZ,2024,242,0.2334,56.47
159619.SZ,2025,243,0.1418,34.47
159619.SZ,2026,177,0.0549,9.73
159795.SZ,2022,218,0.0744,16.22
159795.SZ,2023,242,0.0436,10.55
159795.SZ,2024,242,0.0355,8.6
159795.SZ,2025,243,0.0348,8.45
159795.SZ,2026,177,0.0424,7.51
159768.SZ,2022,216,0.4449,96.11
159768.SZ,2023,242,0.3691,89.33
159768.SZ,2024,242,0.3887,94.07
159768.SZ,2025,243,0.3671,89.21
159768.SZ,2026,177,0.371,65.66
560100.SH,2022,216,0.2929,63.27
560100.SH,2023,242,0.1177,28.49
560100.SH,2024,242,0.1147,27.75
560100.SH,2025,243,0.0999,24.28
560100.SH,2026,177,0.1295,22.92
159750.SZ,2022,218,0.4791,104.44
159750.SZ,2023,241,0.2728,65.74
159750.SZ,2024,242,0.2558,61.9
159750.SZ,2025,243,1.2315,299.26
159750.SZ,2026,177,0.8207,145.26
561120.SH,2022,217,0.3317,71.97
561120.SH,2023,242,0.3058,74.01
561120.SH,2024,242,0.1793,43.38
561120.SH,2025,243,0.1301,31.6
561120.SH,2026,177,0.1027,18.18
159778.SZ,2022,215,0.0307,6.61
159778.SZ,2023,242,0.014,3.38
159778.SZ,2024,242,0.0235,5.7
159778.SZ,2025,243,0.0128,3.11
159778.SZ,2026,177,0.0258,4.57
513150.SH,2022,219,0.2325,50.91
513150.SH,2023,242,0.1327,32.1
513150.SH,2024,242,0.1559,37.73
513150.SH,2025,243,0.7137,173.43
513150.SH,2026,177,0.786,139.12
561100.SH,2022,222,0.1093,24.26
561100.SH,2023,242,0.1823,44.11
561100.SH,2024,242,0.1978,47.86
561100.SH,2025,243,0.3031,73.65
561100.SH,2026,177,0.5609,99.28
517550.SH,2022,222,0.0321,7.13
517550.SH,2023,242,0.0349,8.45
517550.SH,2024,242,0.0197,4.76
517550.SH,2025,243,0.0417,10.13
517550.SH,2026,177,0.0521,9.23
513020.SH,2022,222,0.6313,140.15
513020.SH,2023,242,0.6006,145.34
513020.SH,2024,242,0.5618,135.97
513020.SH,2025,243,2.253,547.47
513020.SH,2026,177,2.082,368.51
513200.SH,2022,219,0.3778,82.73
513200.SH,2023,242,1.0738,259.86
513200.SH,2024,242,1.024,247.81
513200.SH,2025,243,2.8428,690.8
513200.SH,2026,177,1.7884,316.55
159613.SZ,2022,225,0.0937,21.08
159613.SZ,2023,242,0.1004,24.31
159613.SZ,2024,242,0.0588,14.23
159613.SZ,2025,243,0.0435,10.57
159613.SZ,2026,177,0.087,15.41
159738.SZ,2022,224,0.1296,29.03
159738.SZ,2023,242,0.0549,13.28
159738.SZ,2024,242,0.0355,8.59
159738.SZ,2025,243,0.2786,67.7
159738.SZ,2026,177,0.2523,44.66
513160.SH,2022,221,0.4461,98.59
513160.SH,2023,242,0.3593,86.96
513160.SH,2024,242,0.3856,93.31
513160.SH,2025,243,6.0452,1468.97
513160.SH,2026,177,4.0493,716.72
562950.SH,2022,230,0.0626,14.39
562950.SH,2023,242,0.0586,14.17
562950.SH,2024,242,0.0628,15.19
562950.SH,2025,243,0.2287,55.58
562950.SH,2026,177,1.074,190.1
513230.SH,2022,228,0.0548,12.49
513230.SH,2023,242,0.0586,14.18
513230.SH,2024,242,0.1492,36.11
513230.SH,2025,243,0.456,110.8
513230.SH,2026,177,0.3537,62.61
159775.SZ,2022,228,0.0316,7.21
159775.SZ,2023,242,0.0281,6.79
159775.SZ,2024,242,0.0328,7.95
159775.SZ,2025,243,0.2077,50.47
159775.SZ,2026,177,0.2426,42.94
516530.SH,2022,233,0.0426,9.92
516530.SH,2023,242,0.0331,8.02
516530.SH,2024,242,0.0168,4.06
516530.SH,2025,243,0.0156,3.78
516530.SH,2026,177,0.0169,2.99
159743.SZ,2022,237,0.0266,6.31
159743.SZ,2023,242,0.0262,6.33
159743.SZ,2024,242,0.0155,3.75
159743.SZ,2025,243,0.0105,2.56
159743.SZ,2026,177,0.0143,2.53
516810.SH,2022,237,0.0641,15.2
516810.SH,2023,242,0.102,24.69
516810.SH,2024,242,0.0742,17.95
516810.SH,2025,243,0.1807,43.9
516810.SH,2026,177,0.7249,128.31
562910.SH,2022,238,0.0639,15.21
562910.SH,2023,242,0.0608,14.72
562910.SH,2024,242,0.0441,10.68
562910.SH,2025,243,0.0543,13.2
562910.SH,2026,177,0.1166,20.64
159728.SZ,2022,237,0.0291,6.9
159728.SZ,2023,242,0.035,8.48
159728.SZ,2024,240,0.0352,8.46
159728.SZ,2025,242,0.0661,15.99
159728.SZ,2026,177,0.0813,14.39
159611.SZ,2022,239,0.799,190.97
159611.SZ,2023,242,1.2624,305.49
159611.SZ,2024,242,1.1942,288.99
159611.SZ,2025,243,1.8835,457.69
159611.SZ,2026,177,5.3621,949.09
560800.SH,2022,239,0.2357,56.34
560800.SH,2023,242,0.4415,106.85
560800.SH,2024,242,0.2275,55.06
560800.SH,2025,243,0.2092,50.83
560800.SH,2026,177,0.13,23.01
562510.SH,2021,2,0.6448,1.29
562510.SH,2022,242,0.3656,88.47
562510.SH,2023,242,0.5011,121.27
562510.SH,2024,242,0.4273,103.4
562510.SH,2025,243,0.5471,132.95
562510.SH,2026,177,0.5258,93.06
562300.SH,2022,241,0.0647,15.58
562300.SH,2023,242,0.0304,7.37
562300.SH,2024,242,0.0223,5.39
562300.SH,2025,243,0.0063,1.52
562300.SH,2026,177,0.0088,1.56
159758.SZ,2021,4,0.1928,0.77
159758.SZ,2022,242,0.0203,4.91
159758.SZ,2023,242,0.0395,9.56
159758.SZ,2024,242,0.13,31.46
159758.SZ,2025,243,0.2692,65.42
159758.SZ,2026,177,0.9278,164.22
159719.SZ,2021,4,0.4302,1.72
159719.SZ,2022,239,0.0029,0.7
159719.SZ,2023,241,0.1212,29.22
159719.SZ,2024,242,0.2132,51.6
159719.SZ,2025,243,0.0934,22.7
159719.SZ,2026,177,0.0567,10.03
562500.SH,2021,3,0.38,1.14
562500.SH,2022,242,0.0949,22.97
562500.SH,2023,242,0.4118,99.65
562500.SH,2024,242,1.1253,272.33
562500.SH,2025,243,11.3516,2758.45
562500.SH,2026,177,9.4427,1671.36
517180.SH,2021,4,0.4708,1.88
517180.SH,2022,242,0.0538,13.02
517180.SH,2023,242,0.4637,112.22
517180.SH,2024,242,0.6875,166.38
517180.SH,2025,243,0.2706,65.76
517180.SH,2026,177,0.1115,19.73
517090.SH,2021,4,0.5475,2.19
517090.SH,2022,242,0.05,12.1
517090.SH,2023,242,0.2818,68.2
517090.SH,2024,242,0.3151,76.26
517090.SH,2025,243,0.1405,34.15
517090.SH,2026,177,0.0834,14.76
159606.SZ,2021,3,0.3476,1.04
159606.SZ,2022,242,0.1888,45.68
159606.SZ,2023,242,0.073,17.66
159606.SZ,2024,242,0.0993,24.04
159606.SZ,2025,243,0.0897,21.81
159606.SZ,2026,177,0.1486,26.31
513890.SH,2022,229,0.3672,84.09
513890.SH,2023,242,0.5563,134.63
513890.SH,2024,242,0.6229,150.74
513890.SH,2025,243,1.2116,294.42
513890.SH,2026,177,0.6443,114.04
159711.SZ,2021,4,0.3521,1.41
159711.SZ,2022,242,0.0416,10.07
159711.SZ,2023,242,0.0088,2.13
159711.SZ,2024,241,0.0174,4.2
159711.SZ,2025,243,0.1572,38.2
159711.SZ,2026,177,0.2778,49.18
159718.SZ,2021,4,0.4994,2.0
159718.SZ,2022,242,0.0696,16.84
159718.SZ,2023,242,0.1262,30.53
159718.SZ,2024,242,0.2647,64.06
159718.SZ,2025,243,0.7922,192.51
159718.SZ,2026,177,0.3546,62.76
159701.SZ,2021,7,0.2283,1.6
159701.SZ,2022,242,0.0189,4.58
159701.SZ,2023,241,0.0416,10.03
159701.SZ,2024,242,0.0368,8.92
159701.SZ,2025,243,0.0205,4.98
159701.SZ,2026,177,0.0174,3.08
516350.SH,2021,7,0.2915,2.04
516350.SH,2022,242,0.0835,20.2
516350.SH,2023,242,0.1252,30.31
516350.SH,2024,242,0.3562,86.19
516350.SH,2025,243,0.4258,103.48
516350.SH,2026,177,1.5841,280.39
159608.SZ,2021,7,0.4262,2.98
159608.SZ,2022,242,0.2337,56.55
159608.SZ,2023,242,0.1313,31.78
159608.SZ,2024,242,0.141,34.11
159608.SZ,2025,243,0.4632,112.56
159608.SZ,2026,177,2.057,364.09
159730.SZ,2021,6,0.3802,2.28
159730.SZ,2022,242,0.0896,21.68
159730.SZ,2023,242,0.0591,14.31
159730.SZ,2024,242,0.0631,15.28
159730.SZ,2025,243,0.0364,8.85
159730.SZ,2026,176,0.0169,2.97
159610.SZ,2022,238,0.9361,222.79
159610.SZ,2023,242,0.2446,59.19
159610.SZ,2024,242,0.2462,59.59
159610.SZ,2025,243,0.1282,31.14
159610.SZ,2026,177,0.117,20.72
517390.SH,2021,7,0.2917,2.04
517390.SH,2022,242,0.0809,19.57
517390.SH,2023,242,0.0417,10.1
517390.SH,2024,242,0.0333,8.06
517390.SH,2025,243,0.2162,52.53
517390.SH,2026,177,0.1269,22.47
159751.SZ,2021,4,0.281,1.12
159751.SZ,2022,242,0.085,20.57
159751.SZ,2023,242,0.0475,11.49
159751.SZ,2024,242,0.2314,56.0
159751.SZ,2025,243,1.6473,400.29
159751.SZ,2026,177,0.5697,100.84
588150.SH,2021,10,0.2234,2.23
588150.SH,2022,242,0.0684,16.56
588150.SH,2023,242,0.1548,37.47
588150.SH,2024,242,0.1859,45.0
588150.SH,2025,243,0.2247,54.6
588150.SH,2026,177,0.4133,73.16
159706.SZ,2021,10,0.1735,1.74
159706.SZ,2022,242,0.0627,15.16
159706.SZ,2023,242,0.0435,10.52
159706.SZ,2024,242,0.0296,7.16
159706.SZ,2025,243,0.0216,5.25
159706.SZ,2026,177,0.037,6.55
159760.SZ,2021,10,0.279,2.79
159760.SZ,2022,242,0.1444,34.94
159760.SZ,2023,242,0.0933,22.58
159760.SZ,2024,242,0.0404,9.77
159760.SZ,2025,243,0.0192,4.67
159760.SZ,2026,177,0.0166,2.93
159731.SZ,2021,16,0.1496,2.39
159731.SZ,2022,242,0.0256,6.2
159731.SZ,2023,242,0.0171,4.14
159731.SZ,2024,241,0.0087,2.1
159731.SZ,2025,243,0.0345,8.39
159731.SZ,2026,177,1.1326,200.47
561550.SH,2021,16,1.8697,29.92
561550.SH,2022,242,1.8099,437.99
561550.SH,2023,242,0.3208,77.63
561550.SH,2024,242,0.2942,71.19
561550.SH,2025,243,0.3073,74.68
561550.SH,2026,177,0.6359,112.55
561990.SH,2021,16,2.3833,38.13
561990.SH,2022,242,1.3442,325.3
561990.SH,2023,242,0.6742,163.17
561990.SH,2024,242,0.4686,113.4
561990.SH,2025,243,0.3209,77.97
561990.SH,2026,177,0.2649,46.88
562900.SH,2021,15,0.1999,3.0
