symbol,name,theme,benchmark,invest_type,management,list_date,delist_date,list_status,m_fee,c_fee,scale_yi,scale_reliable,n_qualify_years,first_qualify_year,last_qualify_year,peak_year,peak_avg_daily_yi,latest_year,latest_avg_daily_yi,theme_representative
159745.SZ,国泰中证全指建筑材料ETF,中证全指建筑材料,中证全指建筑材料指数收益率×100%,被动指数型,国泰基金管理有限公司,20210618,nan,L,0.5,0.1,7.55,Y,4,2022,2026,2026,0.9423,2026,0.9423,Y
513850.SH,易方达MSCI美国50ETF(QDII),MSCI美国50,MSCI美国50指数收益率(使用估值汇率折算)×100%,被动指数型,易方达基金管理有限公司,20231117,nan,L,0.5,0.1,22.85,Y,3,2024,2026,2024,2.0345,2026,0.9367,Y
159758.SZ,华夏中证红利质量ETF,中证红利质量,中证红利质量指数收益率×100%,被动指数型,华夏基金管理有限公司,20211228,nan,L,0.15,0.05,15.34,Y,1,2026,2026,2026,0.9278,2026,0.9278,Y
159622.SZ,东财中证沪港深创新药产业ETF,中证沪港深创新药产业,中证沪港深创新药产业指数收益率×100%,被动指数型,东财基金管理有限公司,20230509,nan,L,0.5,0.05,13.26,Y,1,2026,2026,2026,0.9259,2026,0.9259,Y
513080.SH,华安法国CAC40ETF(QDII),法国CAC40,法国CAC40指数收益率(经汇率调整后)×100%,被动指数型,华安基金管理有限公司,20200612,nan,L,0.5,0.15,11.79,Y,2,2025,2026,2025,4.8746,2026,0.9224,Y
513970.SH,景顺长城恒生消费ETF(QDII),恒生消费,恒生消费指数收益率(使用估值汇率折算)×100%,被动指数型,景顺长城基金管理有限公司,20230421,nan,L,0.5,0.15,11.43,Y,2,2025,2026,2025,1.467,2026,0.9078,Y
159929.SZ,汇添富中证医药卫生ETF,中证医药卫生,中证医药卫生指数×100%,被动指数型,汇添富基金管理股份有限公司,20130916,nan,L,0.5,0.1,21.8,Y,4,2023,2026,2026,0.8899,2026,0.8899,Y
520830.SH,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),富时沙特阿拉伯,富时沙特阿拉伯指数收益率(使用估值汇率折算)×100%,被动指数型,华泰柏瑞基金管理有限公司,20240716,nan,L,0.5,0.1,9.87,Y,3,2024,2026,2025,4.2347,2026,0.863,Y
159831.SZ,嘉实上海金ETF,上海黄金交易所上海金集中定价合约的午盘基准价格,上海黄金交易所上海金集中定价合约的午盘基准价格收益率×100%,黄金现货合约,嘉实基金管理有限公司,20220407,nan,L,0.5,0.1,21.9,Y,1,2026,2026,2026,0.8498,2026,0.8498,Y
159830.SZ,天弘上海金ETF,上海黄金交易所上海金集中定价合约午盘基准价,上海黄金交易所上海金集中定价合约午盘基准价×100%,黄金现货合约,天弘基金管理有限公司,20210719,nan,L,0.25,0.05,33.27,Y,1,2026,2026,2026,0.8437,2026,0.8437,Y
159692.SZ,东财中证证券公司30ETF,中证证券公司30,中证证券公司30指数收益率×100%,被动指数型,东财基金管理有限公司,20230523,nan,L,0.5,0.05,18.45,Y,1,2026,2026,2026,0.8407,2026,0.8407,Y
563380.SH,华泰柏瑞中证全指航空航天ETF,中证全指航空航天,中证全指航空航天指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20251107,nan,L,0.5,0.1,8.37,Y,1,2026,2026,2026,0.8373,2026,0.8373,Y
159207.SZ,广发中证智选高股息策略ETF,中证智选高股息策略,中证智选高股息策略指数收益率×100%,被动指数型,广发基金管理有限公司,20250409,nan,L,0.15,0.05,25.51,Y,1,2026,2026,2026,0.835,2026,0.835,Y
159128.SZ,天弘国证港股通科技ETF,国证港股通科技,国证港股通科技指数收益率(经估值汇率调整)×100%,被动指数型,天弘基金管理有限公司,20251113,nan,L,0.5,0.1,13.73,Y,1,2026,2026,2026,0.8342,2026,0.8342,Y
560050.SH,汇添富MSCI中国A50互联互通ETF,MSCI中国A50互联互通人民币,MSCI中国A50互联互通人民币指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20211108,nan,L,0.5,0.1,23.92,Y,5,2022,2026,2022,6.542,2026,0.8317,Y
510230.SH,国泰上证180金融ETF,上证180金融股,上证180金融股指数×100%,被动指数型,国泰基金管理有限公司,20110523,nan,L,0.5,0.1,8.99,Y,8,2014,2026,2015,4.9995,2026,0.829,Y
513550.SH,华泰柏瑞中证港股通50ETF,中证港股通50,中证港股通50指数收益率(使用估值汇率折算)×100%,被动指数型,华泰柏瑞基金管理有限公司,20210113,nan,L,0.5,0.1,18.98,Y,6,2021,2026,2021,2.4535,2026,0.8281,Y
159997.SZ,天弘中证电子ETF,中证电子,中证电子指数收益率×100%,被动指数型,天弘基金管理有限公司,20200320,nan,L,0.5,0.1,14.98,Y,4,2020,2026,2026,0.8255,2026,0.8255,Y
159750.SZ,招商中证香港科技ETF(QDII),中证香港科技,中证香港科技指数收益率(经汇率调整后)×100%,被动指数型,招商基金管理有限公司,20220214,nan,L,0.5,0.15,10.8,Y,2,2025,2026,2025,1.2315,2026,0.8207,Y
159698.SZ,鹏华国证粮食产业ETF,国证粮食产业,国证粮食产业指数收益率×100%,被动指数型,鹏华基金管理有限公司,20230818,nan,L,0.5,0.1,15.35,Y,1,2026,2026,2026,0.8092,2026,0.8092,Y
561580.SH,华泰柏瑞中证中央企业红利ETF,中证中央企业红利,中证中央企业红利指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20230530,nan,L,0.5,0.1,24.62,Y,2,2023,2026,2026,0.8075,2026,0.8075,Y
159628.SZ,万家国证2000ETF,国证2000,国证2000指数收益率×100%,被动指数型,万家基金管理有限公司,20220718,nan,L,0.5,0.1,4.57,Y,4,2023,2026,2024,1.2693,2026,0.7763,Y
513360.SH,博时中证全球中国教育主题ETF(QDII),中证全球中国教育主题,中证全球中国教育主题指数×100%,被动指数型,博时基金管理有限公司,20210617,nan,L,0.5,0.15,2.94,Y,5,2022,2026,2025,2.5555,2026,0.7563,Y
515650.SH,富国中证消费50ETF,中证消费50,中证消费50指数收益率×100%,被动指数型,富国基金管理有限公司,20191111,nan,L,0.5,0.1,32.74,Y,6,2021,2026,2026,0.7538,2026,0.7538,Y
159638.SZ,嘉实中证智选航空航天科技ETF,中证智选航空航天科技,中证智选航空航天科技指数收益率×100%,被动指数型,嘉实基金管理有限公司,20220812,nan,L,0.5,0.1,12.33,Y,4,2022,2026,2022,1.3753,2026,0.744,Y
516520.SH,华泰柏瑞中证智能汽车主题ETF,中证智能汽车主题,中证智能汽车主题指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20210301,nan,L,0.5,0.1,8.45,Y,1,2026,2026,2026,0.7248,2026,0.7248,Y
159569.SZ,景顺长城国证港股通红利低波动率ETF,国证港股通红利低波动率,国证港股通红利低波动率指数收益率(使用估值汇率折算)×100%,被动指数型,景顺长城基金管理有限公司,20240822,nan,L,0.5,0.08,5.12,Y,1,2026,2026,2026,0.7222,2026,0.7222,Y
159707.SZ,华宝中证800地产ETF,中证800地产,中证800地产指数收益率×100%,被动指数型,华宝基金管理有限公司,20211112,nan,L,0.5,0.1,5.46,Y,1,2026,2026,2026,0.695,2026,0.695,Y
159577.SZ,汇添富MSCI美国50ETF(QDII),经人民币汇率调整的MSCI美国50,经人民币汇率调整的MSCI美国50指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20240223,nan,L,0.5,0.15,13.36,Y,3,2024,2026,2025,0.734,2026,0.6919,Y
515700.SH,平安中证新能源汽车产业ETF,中证新能源汽车产业,中证新能源汽车产业指数收益率×100%,被动指数型,平安基金管理有限公司,20200210,nan,L,0.15,0.05,14.7,Y,7,2020,2026,2021,3.4438,2026,0.6907,Y
159996.SZ,国泰中证全指家用电器ETF,中证全指家用电器,中证全指家用电器指数收益率×100%,被动指数型,国泰基金管理有限公司,20200316,nan,L,0.5,0.1,6.9,Y,6,2021,2026,2023,1.0959,2026,0.6876,Y
159880.SZ,鹏华国证有色金属行业ETF,国证有色金属行业,国证有色金属行业指数收益率×100%,被动指数型,鹏华基金管理有限公司,20210325,nan,L,0.5,0.1,12.65,Y,1,2026,2026,2026,0.6736,2026,0.6736,Y
560080.SH,汇添富中证中药ETF,中证中药,中证中药指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20221017,nan,L,0.5,0.1,21.63,Y,4,2023,2026,2025,0.7018,2026,0.6539,Y
561550.SH,华泰柏瑞中证500增强策略ETF,中证500,中证500指数收益率×100%,增强指数型,华泰柏瑞基金管理有限公司,20211210,nan,L,0.7,0.1,18.71,Y,2,2022,2026,2022,1.8099,2026,0.6359,Y
562060.SH,华宝标普中国A股红利机会ETF,标普中国A股红利机会,标普中国A股红利机会指数收益率×100%,被动指数型,华宝基金管理有限公司,20231228,nan,L,0.5,0.1,31.18,Y,2,2024,2026,2026,0.6262,2026,0.6262,Y
513140.SH,华泰柏瑞中证港股通金融服务ETF(QDII),中证港股通金融服务,中证港股通金融服务指数收益率(使用估值汇率折算)×100%,被动指数型,华泰柏瑞基金管理有限公司,20230112,nan,L,0.5,0.1,1.36,Y,1,2026,2026,2026,0.6088,2026,0.6088,Y
517380.SH,天弘恒生沪深港创新药精选50ETF,恒生沪深港创新药精选50,恒生沪深港创新药精选50指数收益率×100%,被动指数型,天弘基金管理有限公司,20210809,nan,L,0.5,0.1,25.79,Y,1,2026,2026,2026,0.6015,2026,0.6015,Y
159350.SZ,富国深证50ETF,深证50,深证50指数收益率×100%,被动指数型,富国基金管理有限公司,20231211,nan,L,0.5,0.1,2.07,Y,2,2024,2026,2024,0.6721,2026,0.5703,Y
515260.SH,华宝中证电子50ETF,中证电子50,中证电子50指数收益率×100%,被动指数型,华宝基金管理有限公司,20200731,nan,L,0.5,0.1,7.69,Y,2,2020,2026,2020,1.3302,2026,0.5701,Y
516970.SH,广发中证基建工程ETF,中证基建工程,中证基建工程指数收益率×100%,被动指数型,广发基金管理有限公司,20210705,nan,L,0.5,0.1,13.17,Y,6,2021,2026,2022,2.2181,2026,0.5687,Y
159938.SZ,广发中证全指医药卫生ETF,中证全指医药卫生,中证全指医药卫生指数×100%,被动指数型,广发基金管理有限公司,20150108,nan,L,0.5,0.1,46.53,Y,3,2023,2026,2023,0.684,2026,0.5653,Y
159695.SZ,嘉实国证通信ETF,国证通信,国证通信指数收益率×100%,被动指数型,嘉实基金管理有限公司,20230510,nan,L,0.5,0.1,8.25,Y,1,2026,2026,2026,0.5648,2026,0.5648,Y
159137.SZ,华宝中证港股通医疗主题ETF,经人民币汇率调整的中证港股通医疗主题,经人民币汇率调整的中证港股通医疗主题指数收益率×100%,被动指数型,华宝基金管理有限公司,20260112,nan,L,0.5,0.1,1.57,Y,1,2026,2026,2026,0.5503,2026,0.5503,Y
513220.SH,招商中证全球中国互联网ETF(QDII),中证全球中国互联网,中证全球中国互联网指数(人民币)收益率×100%,被动指数型,招商基金管理有限公司,20220715,nan,L,0.5,0.15,4.92,Y,3,2024,2026,2025,1.015,2026,0.5464,Y
515630.SH,鹏华中证800证券保险ETF,中证800证券保险,中证800证券保险指数收益率×100%,被动指数型,鹏华基金管理有限公司,20200403,nan,L,0.5,0.1,11.87,Y,1,2026,2026,2026,0.5411,2026,0.5411,Y
518860.SH,建信上海金ETF,合约代码:SHAU)的午盘基准价的,上海黄金交易所上海金集中定价合约(合约代码:SHAU)的午盘基准价的收益率×100%,黄金现货合约,建信基金管理有限责任公司,20200907,nan,L,0.5,0.1,42.58,Y,1,2026,2026,2026,0.5266,2026,0.5266,Y
159546.SZ,国泰中证全指集成电路ETF,中证全指集成电路,中证全指集成电路指数收益率×100%,被动指数型,国泰基金管理有限公司,20231020,nan,L,0.5,0.1,5.85,Y,1,2026,2026,2026,0.526,2026,0.526,Y
159281.SZ,天弘中证港股通央企红利ETF,中证港股通央企红利,中证港股通央企红利指数收益率(经估值汇率调整)×100%,被动指数型,天弘基金管理有限公司,20250902,nan,L,0.5,0.1,2.39,Y,1,2026,2026,2026,0.5185,2026,0.5185,Y
159807.SZ,易方达中证科技50ETF,中证科技50,中证科技50指数收益率×100%,被动指数型,易方达基金管理有限公司,20200330,nan,L,0.15,0.05,8.45,Y,3,2020,2026,2020,0.6565,2026,0.5128,Y
159903.SZ,南方深证成份ETF,深圳证券交易所成份,深圳证券交易所成份指数×100%,被动指数型,南方基金管理股份有限公司,20100202,nan,L,0.5,0.1,7.57,Y,1,2026,2026,2026,0.5024,2026,0.5024,Y
516820.SH,平安中证医药及医疗器械创新ETF,中证医药及医疗器械创新,中证医药及医疗器械创新指数收益率×100%,被动指数型,平安基金管理有限公司,20210701,nan,L,0.5,0.1,15.96,Y,2,2025,2026,2025,0.5095,2026,0.502,Y
560170.SH,南方中证国新央企科技引领ETF,中证国新央企科技引领,中证国新央企科技引领指数收益率×100%,被动指数型,南方基金管理股份有限公司,20230706,nan,L,0.5,0.1,4.74,Y,2,2023,2024,2023,0.7269,2026,0.4814,Y
159814.SZ,西部利得创业板大盘ETF,创业板大盘,创业板大盘指数收益率×100%,被动指数型,西部利得基金管理有限公司,20200717,nan,L,0.5,0.1,3.65,Y,0,,,2026,0.4653,2026,0.4653,Y
513730.SH,华泰柏瑞南方东英新交所泛东南亚科技ETF(QDII),新交所泛东南亚科技,新交所泛东南亚科技指数收益率(使用估值汇率折算)×100%,被动指数型,华泰柏瑞基金管理有限公司,20231201,nan,L,0.4,0.1,8.97,Y,2,2024,2025,2024,1.3361,2026,0.4645,Y
159905.SZ,工银瑞信深证红利ETF,深证红利价格,深证红利价格指数×100%,被动指数型,工银瑞信基金管理有限公司,20110111,nan,L,0.5,0.1,16.66,Y,5,2020,2025,2022,0.7594,2026,0.4537,Y
159939.SZ,广发中证全指信息技术ETF,中证全指信息技术,中证全指信息技术指数×100%,被动指数型,广发基金管理有限公司,20150205,nan,L,0.5,0.1,8.82,Y,2,2019,2023,2023,0.7524,2026,0.4453,Y
588700.SH,嘉实上证科创板生物医药ETF,上证科创板生物医药,上证科创板生物医药指数收益率×100%,被动指数型,嘉实基金管理有限公司,20240105,nan,L,0.5,0.1,4.5,Y,0,,,2026,0.4398,2026,0.4398,Y
516620.SH,国泰中证影视主题ETF,中证影视主题,中证影视主题指数收益率×100%,被动指数型,国泰基金管理有限公司,20211105,nan,L,0.5,0.1,2.95,Y,0,,,2026,0.438,2026,0.438,Y
510150.SH,招商上证消费80ETF,上证消费80,上证消费80指数×100%,被动指数型,招商基金管理有限公司,20110225,nan,L,0.5,0.1,14.07,Y,2,2024,2025,2025,0.6699,2026,0.4206,Y
159378.SZ,永赢国证通用航空产业ETF,国证通用航空产业,国证通用航空产业指数收益率×100%,被动指数型,永赢基金管理有限公司,20250110,nan,L,0.5,0.1,5.77,Y,1,2025,2025,2025,0.5055,2026,0.4065,Y
159268.SZ,汇添富国证港股通消费主题ETF,国证港股通消费主题,国证港股通消费主题指数收益率(经估值汇率调整后)×100%,被动指数型,汇添富基金管理股份有限公司,20250721,nan,L,0.5,0.1,3.02,Y,1,2025,2025,2025,0.5162,2026,0.387,Y
510630.SH,华夏上证主要消费ETF,上证主要消费行业,上证主要消费行业指数×100%,被动指数型,华夏基金管理有限公司,20130508,nan,L,0.5,0.1,4.43,Y,0,,,2026,0.3867,2026,0.3867,Y
159519.SZ,国泰中证香港内地国有企业ETF(QDII),中证香港内地国有企业,中证香港内地国有企业指数收益率(经估值汇率调整)×100%,被动指数型,国泰基金管理有限公司,20230831,nan,L,0.5,0.15,1.05,Y,0,,,2026,0.3816,2026,0.3816,Y
562080.SH,华宝沪深300自由现金流ETF,沪深300自由现金流,沪深300自由现金流指数收益率×100%,被动指数型,华宝基金管理有限公司,20250415,nan,L,0.5,0.1,3.67,Y,1,2025,2025,2025,0.5049,2026,0.3786,Y
159812.SZ,前海开源黄金ETF,上海黄金交易所Au99.99现货实盘合约,上海黄金交易所Au99.99现货实盘合约收益率×100%,黄金现货合约,前海开源基金管理有限公司,20200529,nan,L,0.5,0.1,14.86,Y,0,,,2026,0.378,2026,0.378,Y
560980.SH,广发中证光伏龙头30ETF,中证光伏龙头30,中证光伏龙头30指数收益率×100%,被动指数型,广发基金管理有限公司,20221129,nan,L,0.5,0.1,2.2,Y,0,,,2026,0.3727,2026,0.3727,Y
159273.SZ,汇添富中证沪港深云计算产业ETF,中证沪港深云计算产业,中证沪港深云计算产业指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20250806,nan,L,0.5,0.1,10.19,Y,1,2025,2025,2025,0.554,2026,0.3717,Y
159768.SZ,银华中证内地地产主题ETF,中证内地地产主题,中证内地地产主题指数收益率×100%,被动指数型,银华基金管理股份有限公司,20220216,nan,L,0.5,0.1,3.49,Y,0,,,2022,0.4449,2026,0.371,Y
563330.SH,华泰柏瑞中证A股ETF,中证A股,中证A股指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20231107,nan,L,0.5,0.1,1.42,Y,0,,,2026,0.37,2026,0.37,Y
159837.SZ,易方达中证生物科技主题ETF,中证生物科技主题,中证生物科技主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20210127,nan,L,0.15,0.05,13.94,Y,2,2021,2022,2021,0.988,2026,0.3617,Y
513230.SH,华夏中证港股通消费主题ETF,经估值汇率调整后的中证港股通消费主题,经估值汇率调整后的中证港股通消费主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20220124,nan,L,0.5,0.1,2.82,Y,0,,,2025,0.456,2026,0.3537,Y
159170.SZ,永赢国证港股通互联网ETF,国证港股通互联网,国证港股通互联网指数收益率(按照估值汇率折算)×100%,被动指数型,永赢基金管理有限公司,20260319,nan,L,0.4,0.1,3.33,Y,0,,,2026,0.3472,2026,0.3472,Y
517900.SH,招商中证银行AH价格优选ETF,中证银行AH价格优选,中证银行AH价格优选指数(人民币)×100%,被动指数型,招商基金管理有限公司,20220325,nan,L,0.5,0.1,6.13,Y,0,,,2025,0.3519,2026,0.3439,Y
510410.SH,博时上证自然资源ETF,上证自然资源,上证自然资源指数×100%,被动指数型,博时基金管理有限公司,20120511,nan,L,0.5,0.1,8.89,Y,0,,,2026,0.3408,2026,0.3408,Y
159790.SZ,华夏中证内地低碳经济主题ETF,中证内地低碳经济主题,中证内地低碳经济主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20210806,nan,L,0.5,0.1,10.64,Y,3,2021,2023,2021,2.8151,2026,0.3406,Y
516110.SH,国泰中证800汽车与零部件ETF,中证800汽车与零部件,中证800汽车与零部件指数收益率×100%,被动指数型,国泰基金管理有限公司,20210507,nan,L,0.5,0.1,2.34,Y,3,2022,2024,2023,1.1334,2026,0.3336,Y
159822.SZ,银华工银南方东英标普中国新经济行业ETF(QDII),A股上限,经估值汇率调整的标普中国新经济行业(A股上限)指数×100%,被动指数型,银华基金管理股份有限公司,20201023,nan,L,0.25,0.1,1.73,Y,1,2025,2025,2025,3.2596,2026,0.3252,Y
510610.SH,华夏上证能源ETF,上证能源行业,上证能源行业指数×100%,被动指数型,华夏基金管理有限公司,20130508,20160706,D,nan,nan,,Y,0,,,2015,0.3235,2015,0.3235,Y
159167.SZ,工银瑞信中证港股通医疗主题ETF,经汇率调整后的中证港股通医疗主题,经汇率调整后的中证港股通医疗主题指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20260212,nan,L,0.5,0.1,1.67,Y,0,,,2026,0.309,2026,0.309,Y
562570.SH,华夏中证信息技术应用创新产业ETF,中证信息技术应用创新产业,中证信息技术应用创新产业指数收益率×100%,被动指数型,华夏基金管理有限公司,20240430,nan,L,0.5,0.1,4.31,Y,1,2025,2025,2025,0.635,2026,0.305,Y
560570.SH,国联安中证A500红利低波动ETF,中证A500红利低波动,中证A500红利低波动指数收益率×100%,被动指数型,国联安基金管理有限公司,20250918,nan,L,0.35,0.05,11.62,Y,0,,,2025,0.4482,2026,0.303,Y
159220.SZ,华宝标普港股通低波红利ETF,经人民币汇率调整的标普港股通低波红利,经人民币汇率调整的标普港股通低波红利指数收益率×100%,被动指数型,华宝基金管理有限公司,20250512,nan,L,0.5,0.1,3.0,Y,0,,,2026,0.2935,2026,0.2935,Y
516190.SH,华夏中证文娱传媒ETF,中证文娱传媒,中证文娱传媒指数收益率×100%,被动指数型,华夏基金管理有限公司,20210917,nan,L,0.5,0.1,1.15,Y,0,,,2026,0.2808,2026,0.2808,Y
562310.SH,银华沪深300成长ETF,沪深300成长,沪深300成长指数收益率×100%,被动指数型,银华基金管理股份有限公司,20220909,nan,L,0.5,0.1,4.7,Y,1,2022,2022,2022,1.1426,2026,0.2807,Y
159565.SZ,易方达中证汽车零部件主题ETF,中证汽车零部件主题,中证汽车零部件主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20240226,nan,L,0.5,0.1,1.81,Y,0,,,2026,0.2806,2026,0.2806,Y
159540.SZ,易方达国证信息技术创新主题ETF,国证信息技术创新主题,国证信息技术创新主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20230928,nan,L,0.5,0.1,2.37,Y,0,,,2026,0.2795,2026,0.2795,Y
560120.SH,华夏中证500自由现金流ETF,中证500自由现金流,中证500自由现金流指数收益率×100%,被动指数型,华夏基金管理有限公司,20250805,nan,L,0.5,0.1,7.15,Y,0,,,2026,0.2777,2026,0.2777,Y
513990.SH,招商上证港股通ETF,上证港股通,上证港股通指数收益率×100%,被动指数型,招商基金管理有限公司,20200818,nan,L,0.2,0.05,0.48,Y,0,,,2026,0.2761,2026,0.2761,Y
159597.SZ,易方达创业板成长ETF,创业板成长,创业板成长指数收益率×100%,被动指数型,易方达基金管理有限公司,20240527,nan,L,0.5,0.1,8.59,Y,0,,,2026,0.2744,2026,0.2744,Y
520950.SH,摩根恒生港股通50ETF,恒生港股通50,恒生港股通50指数收益率(经汇率调整后)×100%,被动指数型,摩根基金管理(中国)有限公司,20251125,nan,L,0.5,0.1,2.78,Y,0,,,2026,0.2737,2026,0.2737,Y
159635.SZ,华夏中证基建ETF,中证基建,中证基建指数收益率×100%,被动指数型,华夏基金管理有限公司,20220712,nan,L,0.5,0.1,1.36,Y,0,,,2026,0.2707,2026,0.2707,Y
510620.SH,华夏上证原材料ETF,上证原材料行业,上证原材料行业指数×100%,被动指数型,华夏基金管理有限公司,20130508,20160815,D,nan,nan,,Y,0,,,2015,0.2706,2015,0.2706,Y
510170.SH,国联安上证大宗商品股票ETF,上证大宗商品股票,上证大宗商品股票指数×100%,被动指数型,国联安基金管理有限公司,20110125,nan,L,0.6,0.1,4.83,Y,1,2015,2015,2015,0.8918,2026,0.2593,Y
159511.SZ,南方中证通信服务ETF,中证通信服务,中证通信服务指数×100%,被动指数型,南方基金管理股份有限公司,20230807,nan,L,0.5,0.1,3.5,Y,0,,,2026,0.259,2026,0.259,Y
588770.SH,摩根上证科创板新一代信息技术ETF,上证科创板新一代信息技术,上证科创板新一代信息技术指数收益率×100%,被动指数型,摩根基金管理(中国)有限公司,20250324,nan,L,0.15,0.05,5.84,Y,0,,,2026,0.2588,2026,0.2588,Y
520780.SH,华宝中证港股通汽车产业主题ETF,经人民币汇率调整的中证港股通汽车产业主题,经人民币汇率调整的中证港股通汽车产业主题指数收益率×100%,被动指数型,华宝基金管理有限公司,20251229,nan,L,0.5,0.1,0.32,Y,0,,,2026,0.2587,2026,0.2587,Y
159736.SZ,天弘中证食品饮料ETF,中证食品饮料,中证食品饮料指数收益率×100%,被动指数型,天弘基金管理有限公司,20210927,nan,L,0.5,0.1,43.98,Y,0,,,2021,0.3759,2026,0.2575,Y
159623.SZ,博时中证成渝地区双城经济圈成份ETF,中证成渝地区双城经济圈成份,中证成渝地区双城经济圈成份指数收益率×100%,被动指数型,博时基金管理有限公司,20220909,nan,L,0.15,0.05,30.22,Y,0,,,2026,0.2546,2026,0.2546,Y
513900.SH,华安CES港股通精选100ETF,中华交易服务港股通精选100,中华交易服务港股通精选100指数收益率(经汇率调整)×100%,被动指数型,华安基金管理有限公司,20180525,nan,L,0.6,0.1,0.89,Y,0,,,2021,0.3663,2026,0.2518,Y
159811.SZ,博时中证5G产业50ETF,中证5G产业50,中证5G产业50指数收益率×100%,被动指数型,博时基金管理有限公司,20200422,nan,L,0.45,0.1,2.28,Y,0,,,2020,0.4529,2026,0.2514,Y
512220.SH,景顺长城中证科技传媒通信150ETF,中证科技传媒通信150,中证科技传媒通信150指数×100%,被动指数型,景顺长城基金管理有限公司,20140819,nan,L,0.5,0.1,8.2,Y,0,,,2026,0.2422,2026,0.2422,Y
159179.SZ,工银瑞信中证港股通互联网ETF,经汇率调整后的中证港股通互联网,经汇率调整后的中证港股通互联网指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20260403,nan,L,0.15,0.05,0.85,Y,0,,,2026,0.235,2026,0.235,Y
563320.SH,华泰柏瑞中证通用航空主题ETF,中证通用航空主题,中证通用航空主题指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20250903,nan,L,0.5,0.1,1.93,Y,0,,,2025,0.2666,2026,0.2312,Y
159120.SZ,国联安恒生港股通科技主题ETF,经估值汇率折算后的恒生港股通科技主题,经估值汇率折算后的恒生港股通科技主题指数收益率×100%,被动指数型,国联安基金管理有限公司,20251113,nan,L,0.5,0.1,1.11,Y,0,,,2026,0.2242,2026,0.2242,Y
510810.SH,汇添富中证上海国企ETF,中证上海国企,中证上海国企指数×100%,被动指数型,汇添富基金管理股份有限公司,20160829,nan,L,0.45,0.1,50.46,Y,1,2016,2016,2016,0.6786,2026,0.2158,Y
159301.SZ,华夏中证全指公用事业ETF,中证全指公用事业,中证全指公用事业指数收益率×100%,被动指数型,华夏基金管理有限公司,20240722,nan,L,0.5,0.1,1.17,Y,0,,,2026,0.2103,2026,0.2103,Y
588850.SH,嘉实上证科创板工业机械ETF,上证科创板工业机械,上证科创板工业机械指数收益率×100%,被动指数型,嘉实基金管理有限公司,20250424,nan,L,0.5,0.1,1.47,Y,0,,,2026,0.2097,2026,0.2097,Y
563210.SH,富国恒生A股专精特新企业ETF,恒生A股专精特新企业,恒生A股专精特新企业指数收益率×100%,被动指数型,富国基金管理有限公司,20250124,nan,L,0.5,0.1,2.41,Y,0,,,2026,0.2061,2026,0.2061,Y
516910.SH,富国中证现代物流ETF,中证现代物流,中证现代物流指数×100%,被动指数型,富国基金管理有限公司,20210611,nan,L,0.5,0.1,0.79,Y,0,,,2023,0.2858,2026,0.2052,Y
159121.SZ,易方达恒生港股通汽车主题ETF,恒生港股通汽车主题,恒生港股通汽车主题指数收益率(使用估值汇率折算)×100%,被动指数型,易方达基金管理有限公司,20251124,nan,L,0.5,0.1,1.05,Y,0,,,2026,0.2018,2026,0.2018,Y
159572.SZ,易方达创业板200ETF,创业板200,创业板200指数收益率×100%,被动指数型,易方达基金管理有限公司,20231225,nan,L,0.15,0.05,2.78,Y,0,,,2026,0.1962,2026,0.1962,Y
520580.SH,招商利安新兴亚洲精选ETF(QDII),新交所新兴亚洲精选50,新交所新兴亚洲精选50指数收益率(经估值汇率调整)×100%,被动指数型,招商基金管理有限公司,20250220,nan,L,0.4,0.1,2.76,Y,1,2025,2025,2025,2.2742,2026,0.1958,Y
159036.SZ,华宝中证全指软件开发ETF,中证全指软件开发,中证全指软件开发指数收益率×100%,nan,华宝基金管理有限公司,20260611,nan,L,0.5,0.1,2.75,Y,0,,,2026,0.1917,2026,0.1917,Y
159586.SZ,南方中证全指计算机ETF,中证全指计算机,中证全指计算机指数收益率×100%,被动指数型,南方基金管理股份有限公司,20240315,nan,L,0.5,0.1,2.77,Y,0,,,2026,0.1833,2026,0.1833,Y
159726.SZ,华夏恒生港股通中国内地企业红利ETF,经估值汇率调整后的恒生港股通中国内地企业红利,经估值汇率调整后的恒生港股通中国内地企业红利指数收益率×100%,被动指数型,华夏基金管理有限公司,20211123,nan,L,0.5,0.1,3.45,Y,0,,,2024,0.3297,2026,0.1811,Y
