to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
负无正,降级,13803,0.0034811806964778914,0.0016447368421053,0.07475931862707363,0.5097442584945302,-0.03425520358264905,0.039622641509434,13777,0.008306012635439562,0.0015329586101175,0.10499316527412848,0.5065689192131814,-0.047178130511464,0.0556962025316456,13747,0.026541224610950695,0.0050377833753147,0.15974328992195672,0.5194587910089474,-0.06127814932244805,0.08483707914478794,13515,0.056724321851057594,0.0123825413223142,0.250430633713063,0.5328153903070663,-0.08287676964577545,0.1384919985215631,13824
负无负,升级,25,0.018444236313288346,0.0184994861253855,0.09214618376869564,0.64,-0.0310290652003141,0.081012658227848,25,0.02251371319370251,0.0120396600566572,0.1120488367673302,0.56,-0.0401189541016721,0.0649708856880171,25,0.04480507798057157,0.0334728033472804,0.17762882417935816,0.64,-0.0870588235294117,0.093364650616559,25,0.08080749937002647,0.0246623605402231,0.20794805505567443,0.6,-0.0591041611449774,0.1966527196652718,25
负无负,换挡,240,0.008854622872853298,-0.00236056397587415,0.07461026459700908,0.45416666666666666,-0.0326335077009048,0.0422598983750062,237,0.0023745074807639504,-0.0084447572132301,0.09816527250382247,0.45569620253164556,-0.0585009140767823,0.0563458856345884,237,0.03288479725611617,0.0079474845853235,0.13362796684060924,0.5443037974683544,-0.0518697225572979,0.1088235294117647,236,0.05799150204916718,0.0220091743119266,0.18303209153659752,0.5466101694915254,-0.06120204986417885,0.16574981336319505,240
负无负,降级,5155,0.008375577957856506,0.0040705563093623,0.07366822279823103,0.5253152279340446,-0.031161134701489603,0.044843049327354195,5101,0.017996342804687284,0.0075414781297133,0.1114771500915159,0.5381297784748088,-0.0436058700209642,0.0642066420664206,4924,0.023276231681573462,0.00690728479125065,0.15294057062124408,0.5217303005686433,-0.06651475108906225,0.08949261058377242,4854,0.05025310128484462,0.01717061125963365,0.21453807813694475,0.5521219612690564,-0.07590510582864522,0.14303236301369854,5203
负正无,升级,49,0.006747938243183635,-0.0101522842639594,0.07946910029917027,0.3877551020408163,-0.0358490566037735,0.0320404721753795,49,0.013506261512069892,-0.0108991825613078,0.11999362014351632,0.4489795918367347,-0.0690355329949238,0.0766721044045675,49,0.04028543831190139,-0.0009536182913472,0.1731311314366453,0.46938775510204084,-0.0796734157100194,0.0926045016077168,49,0.06060850063209492,-0.0029194239003503,0.2658715398658814,0.4897959183673469,-0.11306995900277,0.1103198819362454,49
负正无,换挡,248,0.006111637359441621,0.0,0.06665814780898831,0.49193548387096775,-0.024290069824734827,0.03031844707106755,248,0.006573009389894729,-0.010318453377509099,0.09498664497765094,0.4475806451612903,-0.04990008038226225,0.043347038754264655,247,0.018950032295617304,0.0034246575342464,0.1294174181843914,0.5101214574898786,-0.05926253171201115,0.068270932759741,247,0.027547199912802755,-0.0124223602484472,0.21321701221286363,0.46963562753036436,-0.09725432981394005,0.09813782927052381,249
负正无,降级,7880,0.014377090026629347,0.00644819270429085,0.06961242775493293,0.5530456852791878,-0.024962343440054748,0.044781184574863395,7871,0.019287348688605255,0.0072046109510086,0.10122711956422054,0.5361453436666244,-0.03887307389967095,0.06290112217780294,7851,0.03577186889744302,0.0077760497667185,0.165001450127483,0.526811871099223,-0.05660377358490555,0.09521263050674819,7794,0.038283616520088846,-0.00249569035160285,0.22583140104634916,0.49217346676930973,-0.09234253228903377,0.1197773884454084,7906
负正正,升级,62,0.022296934761865263,0.023977699498681698,0.08907913616641369,0.5967741935483871,-0.0458147839980276,0.048120828075339725,62,0.0467750372391194,0.03029631718156295,0.13467581284114655,0.6129032258064516,-0.05048189850711993,0.11386595475621736,62,0.09975145767612013,0.06268212623062505,0.22646062770646386,0.6290322580645161,-0.0461583924349881,0.19964853288924594,62,0.08650213133867511,0.0373384222238586,0.2833677097797068,0.5806451612903226,-0.0740378173585602,0.17515040106951857,62
负正正,换挡,244,0.020691281711681896,0.01133004788641205,0.08896784369336005,0.5737704918032787,-0.0316548075168765,0.06781155479848437,244,0.03300142831452491,0.022825721000074,0.11149605415588652,0.6270491803278688,-0.031231317095994224,0.0891486994232191,244,0.05261019224075264,0.0167146956004765,0.1723889102355432,0.5614754098360656,-0.05342718856064105,0.10690503259111073,244,0.051695185510697794,0.008313897471676698,0.22551225975982017,0.5163934426229508,-0.08921111116710588,0.12073282163742682,244
负正正,降级,7975,0.011771572867583197,0.0048449612403098,0.093617427178219,0.5321630094043888,-0.03534851497078135,0.0522196865750034,7970,0.011493541308548306,0.00293223509754655,0.13376670533317384,0.51267252195734,-0.05393205917523492,0.06714246800288526,7959,0.02678943599745284,0.0038940809968845,0.20423788768758017,0.5130041462495288,-0.07974799350397441,0.1034399426676221,7915,0.03558245811569997,-0.0075471698113207,0.27836510640509343,0.4819962097283639,-0.11799896179760545,0.11873770928186765,7986
负正负,升级,7,0.0009531647205407575,0.0037941664690535,0.048759613511965304,0.5714285714285714,-0.00585867155422865,0.01224424552429655,7,-0.0208770852312333,-0.0608695652173912,0.07279293486178723,0.42857142857142855,-0.07487814443386176,0.0364963786478941,7,-0.032872813163022686,-0.0490196078431371,0.09163581692189318,0.42857142857142855,-0.0722862958842565,0.0373120590879244,7,-0.06303765915802871,-0.1062271062271063,0.11243796579815671,0.42857142857142855,-0.10984360635108381,0.0222564832384566,7
负正负,换挡,18,0.020770338314044946,0.0131591394162267,0.07889809260223031,0.5,-0.0410038714595201,0.0887023593466425,18,0.057355251608392485,0.0776781950396966,0.12152654990759301,0.6666666666666666,-0.008018735456952525,0.11398339823734402,18,0.06662700769855429,0.05768549358656365,0.19592000974541957,0.6666666666666666,-0.004049434887106025,0.14065721398840772,18,0.07051590139104366,0.0352789212357833,0.23265220983787954,0.6111111111111112,-0.07798025043265792,0.22113841561429787,18
负正负,降级,390,0.006675147131114867,0.010203019477545351,0.08221817778521343,0.5717948717948718,-0.0302672532915695,0.04365770383666277,390,0.016351076040423455,0.01525575540439135,0.11150848884333146,0.5666666666666667,-0.03798039689825045,0.07776094833632043,387,0.010913157892094119,0.0049937578027468,0.15845484113614855,0.5116279069767442,-0.072287018255578,0.0768597734184407,376,0.022959389275155565,-0.00485353116457065,0.1996389907474195,0.48138297872340424,-0.08307336108805383,0.0849891738840772,390
负负无,升级,18,0.061868553290700845,0.067741849781904,0.07469683055053082,0.8333333333333334,0.0261323940575253,0.11062783143988292,17,0.06949598621435182,0.0484054669703872,0.11038866800725432,0.8235294117647058,0.0013071895424836,0.1525625744934444,17,0.16616995273462068,0.1667641895845524,0.1470558160992323,0.8235294117647058,0.0375114364135407,0.2383442265795208,17,0.3064777589330134,0.4026195899772209,0.2958506979828992,0.7647058823529411,0.0602526724975704,0.5127470868596882,18
负负无,换挡,34,0.048691926478840214,0.03477762384751355,0.07772407495714777,0.7352941176470589,-0.000907306092186425,0.10900421367102145,34,0.021440835282177117,0.02410445341106365,0.0850645962191543,0.5588235294117647,-0.03568437667401765,0.07449291758423475,34,0.11033159982455212,0.0648040033361133,0.1535603103609427,0.8823529411764706,0.020769451584702225,0.1506015749431574,34,0.21458910285432176,0.0994474993453783,0.30070846351482394,0.7352941176470589,-0.02187500513874245,0.41129240041224174,34
负负无,降级,15750,0.004869856851111978,0.0027027027027026,0.06645689795910167,0.5204444444444445,-0.02885508565004475,0.036467131716651904,15744,0.011302722511380843,0.00528294091697075,0.08950120768360548,0.5310594512195121,-0.03772324860776325,0.05067916207276725,15733,0.027018819427095567,0.0131962810590633,0.12786260248591055,0.5536769846818789,-0.0480081716036769,0.0839999999999998,15593,0.04844701494820857,0.0226947819871337,0.19337503804587472,0.568652600525877,-0.0611153552330023,0.1224018475750576,15785
负负正,升级,1,0.016658500734934,0.016658500734934,,1.0,0.016658500734934,0.016658500734934,1,0.034296913277805,0.034296913277805,,1.0,0.034296913277805,0.034296913277805,1,0.0578147966682998,0.0578147966682998,,1.0,0.0578147966682998,0.0578147966682998,1,-0.0058794708476237,-0.0058794708476237,,0.0,-0.0058794708476237,-0.0058794708476237,1
负负正,降级,2922,0.0037679462470115895,0.0100211433310511,0.09838022184448679,0.5588637919233401,-0.040955688569258825,0.05426072427197715,2922,0.003800532397327534,0.009615469301048351,0.12957080754501576,0.5424366872005476,-0.05467774342634845,0.06509654423567175,2922,0.04294932938833457,0.02769661485591865,0.16369410470662746,0.5917180013689254,-0.053180239898990025,0.11521416576268355,2591,0.053243167755877244,0.0155704251781472,0.2703029568446038,0.5368583558471632,-0.09054523289539046,0.15006203634074464,2923
负负负,降级,5727,0.013229649043687647,0.0079365079365079,0.07254052220207287,0.5538676444910076,-0.0298507462686567,0.05001309365705835,5724,0.026379990503181232,0.0129477797100413,0.10652593604557437,0.56743535988819,-0.0346125083904334,0.07103760072252105,5715,0.049930364390769054,0.0284045124899274,0.15266194083485587,0.6033245844269466,-0.0413875682753901,0.1192100458997441,5652,0.07194439138861393,0.0453210319003263,0.2302319646428316,0.6130573248407644,-0.0504219636572577,0.15257651390960597,5741
