to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正无正,换挡,207,0.01718674752852578,0.0128205128205127,0.07841851961948676,0.5748792270531401,-0.02469882845584475,0.04679570637119105,207,0.018853710710899876,0.0078125,0.10209751682217653,0.5845410628019324,-0.0347813491574227,0.06024507737409475,206,0.023196293145939004,-4.9622240183449986e-05,0.152508082999956,0.5,-0.0648426302794177,0.0757676272084399,206,0.013874804048651839,-0.02956371986222725,0.21031881712277892,0.4368932038834951,-0.1208785743671463,0.10707002457002462,207
正无正,降级,710,0.01265791448615456,0.0042150801264968,0.07988007254923547,0.5253521126760563,-0.029381465138941774,0.043316320803110174,710,0.014894260284714174,0.00034602076124565,0.11922208853835378,0.5,-0.04987373737373735,0.05236143877435282,707,0.013176193396926713,-0.0023041474654379,0.16935246401469523,0.48514851485148514,-0.0786128450809729,0.08544197467066265,706,0.04022989841871894,-0.0090113102389406,0.26419602551994714,0.471671388101983,-0.1115483870967742,0.12345466103457389,710
正无负,升级,11309,0.01269392663680173,0.0023866348448686,0.07772595792783298,0.5175523919002565,-0.0255854293148309,0.0354374307862679,11292,0.016670688231739162,0.00909681995507735,0.09174282005333675,0.5567658519305703,-0.034244987411928746,0.0545050055617353,11251,0.03304938568942725,0.0171543895055499,0.14693022722282895,0.5637721091458537,-0.048038802349147,0.09381972848784775,10957,0.04307971193035317,0.0136239782016349,0.22255969612924079,0.5403851419184084,-0.0726950354609927,0.1218229623137598,11318
正无负,换挡,147,0.006957971116176147,-0.0009842519685038,0.07243736189458562,0.4897959183673469,-0.02557907037303105,0.02489388706402655,146,0.009487291344459584,0.0027657010070297004,0.08569766420572456,0.5205479452054794,-0.0438067299623387,0.045182070059542154,146,0.021550208769389036,0.01013708718064915,0.12960625770965062,0.541095890410959,-0.06605504587155962,0.06870341436870618,142,0.03504069186467468,-0.00111482720178375,0.19813278788609137,0.49295774647887325,-0.0851110709090514,0.11045219926424168,147
正无负,降级,448,0.005902352861456889,0.0,0.06203147290637133,0.49776785714285715,-0.025167674319318,0.029955073577413723,448,0.017005216346276684,0.00865857030808285,0.0975798106641469,0.5424107142857143,-0.0332688584432117,0.0492097716527958,446,0.02983990219494447,0.0115338280104788,0.14154740571912808,0.5448430493273543,-0.04876662004615055,0.08573116493664469,439,0.025201109038519704,0.0036310820624547,0.20232018176559705,0.5125284738041003,-0.08811646030381665,0.08947711029735735,448
正正无,升级,33876,0.0075405122139123905,0.0,0.07063330771459264,0.4940075569724879,-0.028846211345478424,0.032349838669645054,33770,0.011207527681071888,0.0025146706687801503,0.09541793592920778,0.5130589280426414,-0.040380550800320075,0.04847689975220215,33451,0.02264420040634811,0.0043859649122808,0.1489568849919667,0.5178021583809154,-0.059778295905428144,0.07782329426051016,32888,0.04649519425761936,0.0058810226940163995,0.23947268887487544,0.5149598637801022,-0.08612326319657833,0.12470118328695663,33948
正正无,换挡,203,0.004805252702245936,0.002171552660152,0.056365639792928114,0.5172413793103449,-0.02958572796934875,0.033377518557794306,203,0.006266945960598726,0.005420054200542,0.08422176739051597,0.5172413793103449,-0.04902003220191995,0.06119109374943335,202,0.011737760053571163,0.00133119663036015,0.13112587069660947,0.504950495049505,-0.06555925885929174,0.05934877522024287,202,0.026147490412541816,-0.00043682585317855,0.1873716999289128,0.5,-0.10202420960916112,0.10712319665655937,203
正正无,降级,1267,-0.0005626614503762205,-0.0042066296483257,0.06768523933417449,0.46250986582478293,-0.03625641614155155,0.029729664103601748,1265,0.015465427951841441,0.0044480388192478,0.10203128633294789,0.5217391304347826,-0.0420609884332281,0.0589622641509433,1258,0.03254072106977388,0.008909859476017,0.1605313096625949,0.5421303656597775,-0.06111183351559748,0.09614837887105082,1254,0.06893847531257843,0.010036999913452051,0.295598003038469,0.5231259968102073,-0.0935687059246951,0.1418903382248421,1271
正正正,升级,43567,0.009154444330323879,-0.0003918495297804,0.09111349224206343,0.49372231275965756,-0.038961038961039,0.04297529007932155,43512,0.017847034610188897,0.0017391304347826,0.132428895420232,0.507744989887847,-0.0518806744487678,0.06402086373845438,43392,0.028879427651380265,0.0018311665144327,0.19029379844492111,0.5050239675516224,-0.07457485649536295,0.09603315689495767,43276,0.04858005463060861,-0.0022331402400102,0.2798111965190362,0.49383029854884924,-0.1082775502937511,0.13380518075931452,43614
正正负,升级,1971,0.014705536520234699,0.0041430967873119,0.08191655663752168,0.526128868594622,-0.0254704424838023,0.036665014269430404,1971,0.01598581175987857,0.0083658672615727,0.089956531811444,0.558599695585997,-0.03256050546155485,0.05312704117949835,1947,0.022629074503045764,0.0116144018583044,0.13837760559268392,0.5434001027221366,-0.0558860582306829,0.07976676980238781,1834,0.038789671066357945,0.0129935492010017,0.26430757887587847,0.5408942202835333,-0.07089764683621592,0.11700077527563607,1971
