,random,rank:trend_score,rank:trend_score:asc,random_sub:0.2|random,pct:trend_score:0.2|rank:trend_score,pct:trend_score:0.5|rank:trend_score,young_golden:20|pct:trend_score:0.2|rank:trend_score,rank:er,rank:atr_pct
2019-03-20,123084.80385320936,121480.45859473641,122555.7534628635,125141.50408094114,121725.79830850125,122102.35355263285,121725.79830850125,123079.31376720204,125615.34427066945
2019-03-21,123527.62223651042,121731.33174180794,122848.72593806099,125779.54525333442,121737.23283232894,122536.90620636998,121737.23283232894,123522.63215050308,126715.49669168876
2019-03-22,124051.01356562412,121981.35378599087,123140.1687597362,126454.22062717602,121706.6547376253,122725.05858314253,121706.6547376253,124046.42347961679,126790.27807495801
2019-03-25,123087.07784363008,119737.97390671552,120893.36121266057,124306.0355901056,119515.39162978591,121783.31787640498,119515.39162978591,123086.08775762274,124154.01202102611
2019-03-26,120562.33642115002,118383.28769791583,119467.82473141566,121829.82777131359,118183.56981182715,119283.54079222301,118183.56981182715,120557.24633514267,121876.83106866459
2019-03-27,120605.2572957524,118664.61576677958,119772.59680601806,123038.73503671888,118916.00912667158,119781.51711424072,118916.00912667158,120599.20880974506,122140.67576826697
2019-03-28,120253.26701240879,118339.7016590778,119420.60652267445,122697.02157926015,118582.63165463306,119414.29442264994,118582.63165463306,120247.21852640146,121788.68548492336
2019-03-29,120988.09281539165,119011.35737345903,120156.0761872785,125176.00881109625,120523.89713456677,121436.07522250921,120523.89713456677,120982.04432938431,122522.22080863324
2019-04-01,123416.02889233048,121335.51797773557,122575.0610629578,128734.9066022826,122991.14468569763,124005.31274155193,122991.14468569763,123409.83424207862,124968.52763113656
2019-04-02,122493.23378901006,120419.27606798519,121659.53837622658,127698.74272531789,122249.66967175968,123262.87000327895,122249.66967175968,122489.5033092917,124038.12709671608
2019-04-03,123423.39452419055,121499.3410285205,122583.87135918427,129023.74751557191,123307.95638202988,124337.578631527,123307.95638202988,123588.55035267034,125155.50409474873
2019-04-04,124857.03750309424,123259.25836302106,124010.1542749553,130783.79253265157,124311.31661829952,125365.15447724026,124311.31661829952,125390.21457692893,126953.35958459444
2019-04-08,124589.41651785388,123191.1836782235,123745.09464091444,130484.32947299941,123504.46138970113,124545.39532138492,123504.46138970113,125321.3584293765,126865.29319036295
2019-04-09,125151.72141081412,123808.82107210225,124301.29594797263,131271.56888142452,124683.55281824475,125739.20061961857,124683.55281824475,125935.56299668048,127477.84284769717
2019-04-10,126457.80720167063,124923.04791320577,125593.92862706174,131948.17216883015,125924.2120464167,126981.27879242161,125924.2120464167,127032.8811398421,128617.58067170158
2019-04-11,122845.1950393043,121358.80333189249,122007.85595616224,128295.07115109227,123141.44062414495,124143.07839178137,123141.44062414495,123432.76656104915,124954.23620521161
2019-04-12,122341.56307371329,120854.33840144819,121508.61824508014,127813.12047778713,122568.79301414425,123561.8793545819,122568.79301414425,122927.86449598934,124441.76361962059
2019-04-15,121004.02191762079,119776.69063317067,120180.21803391361,126783.8812153041,121582.84493318963,122538.15635489408,121582.84493318963,121831.2090135174,123311.37765813599
2019-04-16,123352.18978146154,122258.62665490927,122513.8962280482,129475.50992542325,123696.36150660043,124721.26517101948,123696.36150660043,124365.97769897323,125863.6277468923
2019-04-17,123861.67113765264,122826.5799003344,123020.29942052183,130016.47445335292,123839.16057104082,124880.73383499237,123839.16057104082,124944.15998005087,126449.6885990105
2019-04-18,123553.8256518043,122575.28553558898,122715.18408470618,129445.91006944436,123506.66311849377,124550.74265468106,123506.66311849377,124697.64391461677,126187.9320949149
2019-04-19,124134.92531167672,123585.7219340998,123293.0377292666,130854.41426158874,124900.4929983789,125941.54498960685,124900.4929983789,125730.009456177,127198.3981588048
2019-04-22,122795.88719394992,121940.2644952908,121962.64105510688,128775.78758520837,122625.20776771847,123671.09039776845,122625.20776771847,124053.59505508449,125521.27133325697
2019-04-23,122377.18824788278,121506.80722566988,121544.86784539277,128140.35589933148,122089.20509703814,123080.33339602657,122089.20509703814,123595.10854308703,125050.03782457301
2019-04-24,122822.47022446207,121964.07062816007,121988.82630572529,128767.40228773224,122522.35925636561,123536.88247037253,122522.35925636561,124075.14281559431,125525.67118828256
2019-04-25,121489.8190821019,120209.27739179046,120662.7258609034,126615.92608948602,120791.64081605004,121787.14078448829,120791.64081605004,122271.73624458475,123750.42872430105
2019-04-26,121283.4020170806,119612.9427144234,120457.80598160262,125817.93889685468,120180.90834196878,121175.21233933457,120180.90834196878,121667.09677856817,123165.58434806557
2019-04-29,121986.10945643671,120304.40681865592,121155.59458757576,126087.12438734509,120621.22502514234,121619.04218753346,120621.22502514234,122369.80421792428,123877.66123335803
2019-04-30,122397.3737399181,120709.06659867936,121564.15904862431,126317.85480776543,120808.59382649278,121807.90595272448,120808.59382649278,122781.06850140567,124294.42926972103
2019-05-06,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-07,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-08,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-09,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-10,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-13,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-14,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-15,119985.4363293045,118335.64620393234,119168.4008223215,125133.47386034497,119547.6865142509,120536.97810341683,119547.6865142509,120369.13109079207,121850.3943458853
2019-05-16,119879.77192513556,118231.4064160861,119063.30626468164,125078.58392705773,119494.97963626542,120483.97854519832,119494.97963626542,120263.1817633586,121743.30532539365
2019-05-17,119000.07613887501,117364.84618464606,118188.8647003493,124665.97390706258,119012.18275785321,119998.21972274678,119012.18275785321,119380.85886613396,120850.47398431262
2019-05-20,117917.79085265115,116298.66969599345,117113.02293315393,124190.57540576384,118387.38891016241,119369.62345881246,118387.38891016241,118295.35182039585,119752.07990051752
2019-05-21,117968.46564993766,116348.28793906406,117163.45220706306,124297.41573753524,118335.23053164178,119316.99700705588,118335.23053164178,118346.09087021656,119803.54403371096
2019-05-22,117317.66634862256,115705.80258622904,116517.23211419591,123744.01918738832,117894.49802210304,118871.88998129345,117894.49802210304,117692.4551501495,119142.93715485983
2019-05-23,116396.12618919818,114796.15957612694,115601.90444355638,123071.63217660565,117453.76551256432,118426.78295553103,117453.76551256432,116767.26193180475,118207.50621705728
2019-05-24,115554.03063298568,113964.67889001657,114765.41780940516,122810.97119194371,117205.76698233139,118176.37252921637,117205.76698233139,115922.06042755139,117352.29281672218
2019-05-27,116316.48063298568,114717.34689001658,115522.97680940517,122757.04619194371,117154.00498233139,118124.30152921638,117154.00498233139,116686.90442755139,118127.02181672219
2019-05-28,116024.12769881013,114428.63427482659,115232.66373569594,122655.82185316131,117005.50895359466,117870.44963396026,117005.50895359466,116393.50870236804,117829.97932367156
2019-05-29,116064.51876535916,114582.50808277124,115361.13460969218,122629.95800726677,116965.70752938639,117960.23005258953,116965.70752938639,116656.34758410524,117952.5610183237
2019-05-30,115179.33884938326,113681.9651181103,114570.72496109456,122080.19253085421,116221.78910242047,117222.66881483226,116221.78910242047,115902.18554247177,117052.7384763455
2019-05-31,115151.98109306837,113610.09590902082,114426.77541332095,121859.2631894766,116038.46979723926,117105.04035596931,116038.46979723926,115732.51212419957,117019.79762901943
2019-06-03,114025.43462592171,112825.75363820995,113345.13729111233,121351.00874649764,115817.1401201151,116415.46322708303,115817.1401201151,114859.95047963041,115673.3708504109
2019-06-04,112300.30212293814,111502.14073823272,111680.50806816862,119724.06488589985,114589.85451742818,115477.42120085956,114589.85451742818,113833.17967029416,114149.07689797203
2019-06-05,112812.45094435697,112042.20503987925,111517.82765354446,119358.49264313967,114919.04760815029,116130.37366547514,114919.04760815029,114179.55098596564,114255.25859262416
2019-06-06,111472.44320421762,110990.13893813093,110225.5900489276,118217.7117398074,113735.36373457374,114811.1304104395,113735.36373457374,113095.3614025456,112693.60064158292
2019-06-10,111697.15027691028,111482.08902009159,110030.35230307147,118824.13757484933,114787.88547636336,115578.49182041637,114787.88547636336,113584.71880994021,112655.4572243314
2019-06-11,115277.74168430359,114711.06543217995,112297.42140375586,120586.4020951583,117921.40119572172,118511.5103389373,117921.40119572172,116073.14088117292,115872.44924005566
2019-06-12,113657.38397207425,113214.65403048668,111235.07593693894,119442.65099096447,116490.88989636063,117039.03615005332,116490.88989636063,115144.55505904144,114766.42481661278
2019-06-13,113542.77977272103,113157.17206258238,111012.5668515447,119285.83152450642,116282.67646434423,117072.76584848703,116282.67646434423,115216.26494778496,114643.04466003904
2019-06-14,112218.80709627664,111987.3169048463,109997.94611190876,118441.59823055036,115333.37532325397,115895.93105301663,115333.37532325397,114211.13825592415,113319.68053392749
2019-06-17,111812.68630150714,111716.0242463046,109645.56037084514,118257.0531128823,115235.13896809102,115819.30782015648,115235.13896809102,114094.01109891312,112807.86282183876
2019-06-18,111803.81280083537,111751.19589837677,109649.95991050113,118328.18193465938,115249.76290890756,115775.79691365761,115249.76290890756,114178.0725652634,113265.89822538623
2019-06-19,112870.69544051461,112896.96573757673,110943.14007870691,120121.76231699623,116458.52020661696,116833.74362238764,116458.52020661696,115539.891283208,114427.8790772387
2019-06-20,115635.19857595605,116043.01405339912,113308.91624170808,123165.69643755908,119830.48471517417,119758.03819496708,119830.48471517417,117972.87415955157,116967.69010849632
2019-06-21,116690.73502961345,117063.65395320201,114403.46195769665,124144.2339887965,120458.54874865117,120784.53149704223,120458.54874865117,119254.70952264676,117905.86636880453
2019-06-24,116430.3091065636,116800.39955344172,114271.52727328261,124025.17667139551,120351.36268147656,120621.4884934483,120351.36268147656,119096.3094765632,117801.96168988293
2019-06-25,115313.14649704377,115570.24074536226,113375.12669493673,123002.89216692877,119287.21478699971,119385.17959703741,119287.21478699971,117930.60574372474,116704.04514728962
2019-06-26,115578.25847094649,115568.47340507935,113606.14408983995,123582.89551390187,119376.4024652599,119435.8170019482,119376.4024652599,117925.39492798402,116461.48625800182
2019-06-27,116718.04084346163,116612.98061255612,114470.06466585552,124747.23397383021,120722.29293774815,120426.0246529655,120722.29293774815,118504.49257819813,117487.77998906531
2019-06-28,116139.86017024067,116010.03829869593,113798.06978881454,124046.61852645766,120334.87266994684,119734.45212992106,120334.87266994684,117674.30135410055,117063.65234690963
2019-07-01,119744.65746497575,118989.99456713784,117167.18981047826,127680.62071317744,124048.71498040331,122124.32738192327,124048.71498040331,119217.2405949462,120324.28124033943
2019-07-02,120176.64464457044,119261.56856465622,118386.40829876554,128350.38874748322,124281.0308225773,122398.36720256739,124281.0308225773,120373.29029540293,121485.1652015732
2019-07-03,119380.648846278,118629.65535556554,117341.20233461307,127441.08447700868,123356.21390416476,122120.66334136424,123356.21390416476,119969.25149595452,119918.31495794638
2019-07-04,118924.17702232409,118306.45376582223,116999.7918912077,126954.81961451734,122918.15131111447,121909.94347027277,122918.15131111447,119974.09886433961,118872.73393434631
2019-07-05,120055.14285970105,119178.47928070973,117713.03858972594,127891.733509172,123788.62592243352,122415.17285883972,123788.62592243352,119948.0445756785,120145.78720825262
2019-07-08,117901.54549120387,117073.34869841766,115049.45445240143,124550.61020616346,121013.30935733239,120240.84424597597,121013.30935733239,118072.15607736725,118774.01977134764
2019-07-09,117750.23391523834,116976.58185041332,114825.17432472124,124208.07165791525,120888.00322421553,120129.64036117839,120888.00322421553,117939.19807257461,118621.73647610919
2019-07-10,117741.29820918398,116925.69556352164,114816.46093240971,124282.75424660876,120908.10538232616,120129.64036117839,120908.10538232616,117939.19807257461,118612.85700228502
2019-07-11,117679.97663940096,116911.78686993464,114817.3688058299,124306.1951107149,120842.62044906121,120089.4828557879,120842.62044906121,117962.49807257461,118550.25807627373
2019-07-12,118825.14428978815,117825.81407225161,115716.1658461114,125162.91040362016,121870.76523618253,120700.16631282841,121870.76523618253,118335.2980725746,119707.13850760364
2019-07-15,119022.14199229247,117789.19974168052,115777.04234940172,125176.64276564408,122157.58707806462,120611.00947995968,122157.58707806462,118109.20217919172,119907.49546321764
2019-07-16,118529.1342407153,117243.16348834576,115553.85149085955,124904.62324679425,121673.20931747637,120248.59238108958,121673.20931747637,118081.60980909025,119406.79647893162
2019-07-17,118527.3616964866,117285.62460755257,115596.33055655184,124694.97952916345,121745.8652522806,120264.13940112609,121745.8652522806,118096.5654717429,119405.13182429323
2019-07-18,116761.06740553782,115588.17911546087,113903.16515693671,122912.90316649037,120084.89243393496,118426.58233230033,120084.89243393496,116260.12067184619,117626.15930206628
2019-07-19,117613.56130210761,116559.37024312651,114811.28903660766,123693.7881068585,120748.87222676625,119444.99886583492,120748.87222676625,117218.60114939646,118485.41228472572
2019-07-22,116654.41213208249,115770.98829467749,113595.15591142792,122389.49172404943,119916.91501747553,118258.47920043,119916.91501747553,115583.60288711128,117525.49934954118
2019-07-23,116704.36319461513,116133.56951310416,114091.67771033564,122493.89043769975,120008.06141527514,119032.74655356201,120008.06141527514,116506.61904231511,117574.46938394642
2019-07-24,117208.64188009214,116944.87984486944,114879.2914843471,123218.95007006376,120826.13247723447,120094.90066454081,120826.13247723447,117550.5063437429,118083.35504150378
2019-07-25,118027.87503757187,117759.08313721936,115685.56409453442,123817.53609244584,121452.74542589825,120890.92936280229,121452.74542589825,118328.44291680322,118908.55706894782
2019-07-26,118153.9823560994,117875.38816091613,115799.40504384981,124154.16723145664,121625.55366853111,121119.54606646189,121625.55366853111,118556.39108394583,119036.28126663224
2019-07-29,117882.68413564016,117602.16080445233,115524.64008808343,123777.95846836292,121165.02972025181,120660.7674791792,121165.02972025181,118108.49901231327,118762.84087200036
2019-07-30,118701.14616534587,118421.97361701081,116324.83839640259,124922.94667087111,122128.8708430425,121759.26277012148,122128.8708430425,119183.73925108842,119587.24998419611
2019-07-31,117479.75252697256,117194.30259240083,115108.35067921816,123850.54538187178,120744.50332476132,120554.01681816365,120744.50332476132,118010.15473545868,118357.48994144831
2019-08-01,116742.15339618863,116359.55724777684,114379.95680329914,123078.20758038931,120168.3473438017,119948.11235929502,120168.3473438017,117417.60443150206,117509.66199095047
2019-08-02,114244.34620436355,114388.04499174701,111920.18454001247,121630.06861120285,118773.8326809977,118276.6795130159,118773.8326809977,115774.99545716544,115475.416669653
2019-08-05,113505.74977936356,114088.03386653788,111213.79446501247,120953.0502491928,118488.06594255962,117623.80402883209,118488.06594255962,115128.26322487577,115164.40815388461
2019-08-06,113505.74977936356,113479.42929691431,111213.79446501247,120319.83902581087,117817.1245167482,116979.10970036293,117817.1245167482,114504.89466299719,114575.48890726773
2019-08-07,113505.74977936356,114358.52478637059,111213.79446501247,121234.47745958477,118786.26213180914,117910.33484148506,118786.26213180914,115405.31591904403,115426.15004126988
2019-08-08,113505.74977936356,114324.7134213915,111213.79446501247,121199.29905828577,118748.98760815297,117874.51848990345,118748.98760815297,115370.684332273,115393.43230534672
2019-08-09,113505.74977936356,114155.65659649606,111213.79446501247,121023.4070517908,118562.614989872,117695.43673199535,118562.614989872,115197.52639841785,115229.84362573092
2019-08-12,113505.74977936356,113986.59977160062,111213.79446501247,120847.51504529582,118376.24237159106,117516.35497408724,118376.24237159106,115024.36846456268,115066.25494611512
2019-08-13,113455.64897936356,114308.00638637059,111164.52886501247,121181.24465958477,118733.86453180914,117858.35484148505,118733.86453180914,115354.37991904403,115375.21404126988
2019-08-14,113643.05778423614,114413.1532202315,111348.52223583791,121402.89329346581,118940.88510967242,117964.1478537601,118940.88510967242,115458.60635652549,115487.09231919835
2019-08-15,114558.66063898943,114764.27641729586,111855.79145617368,121378.93968609304,119323.71297154648,118322.14164623016,119323.71297154648,115811.0547019904,115926.65271184765
2019-08-16,115592.00211922986,115816.71011290501,113123.04060972543,122188.51589782648,119803.81442782366,119409.68105044702,119803.81442782366,116874.47882133689,117150.04413704103
2019-08-19,117920.55936666884,117777.1461534049,115187.61566246602,124280.5815946039,122380.80200050173,121434.79762145624,122380.80200050173,118856.40792762687,119055.04004285442
2019-08-20,117635.07715342524,118065.2963801384,115015.69977840454,124291.00565163238,122380.73643587882,121739.81848452552,122380.73643587882,119150.69555863038,119435.44132303823
2019-08-21,116932.20498592839,117142.89732922096,114279.93458926844,123505.80729127061,121434.38453272782,120781.6668954099,121434.38453272782,118215.84683639304,118482.97065649218
2019-08-22,117713.0691815787,118010.0733319039,115465.48450451193,124205.41747058989,122016.16824073489,121673.12795113679,122016.16824073489,119090.1701815219,119285.50167654875
2019-08-23,120629.51622338865,119764.32296254754,117875.37209210177,124803.75055177772,123147.63146101942,123473.61271420706,123147.63146101942,120859.02108649991,120811.46057199925
2019-08-26,121188.63994608121,119609.17402784174,117881.07628885195,124027.41796424755,122815.16791351786,123317.21473626798,122815.16791351786,120704.78337257501,120805.77188387813
2019-08-27,122539.15625350481,121123.68256011148,119524.61426816118,125951.18139470284,124632.52765465394,124882.39657999793,124632.52765465394,122235.45867352288,122346.21954006885
2019-08-28,121309.58614107601,120224.4824997831,118501.96938100483,125276.42626524623,124081.3473815106,123952.58213087119,124081.3473815106,121325.94733802813,121392.42199848336
2019-08-29,121012.47834040596,120393.50115245781,118544.2210974474,125463.29649936341,123901.63599482586,124128.78282918839,123901.63599482586,121497.3554498551,121506.35019401697
2019-08-30,120843.33857728791,120989.93467617579,118901.09559237135,125694.24699523448,124051.99126530555,124742.36930047386,124051.99126530555,122098.93816751723,121875.64619926487
2019-09-02,123115.64512290066,122739.85608028577,120599.31849530489,128039.61789541066,126518.15465509826,126553.22472293687,126518.15465509826,123869.11659667683,123724.55986031897
2019-09-03,122165.27358923061,121974.66863518584,119621.32454436016,127934.55114276902,126266.72152982348,125766.64075619928,126266.72152982348,123097.52294435591,122961.93464036915
2019-09-04,121967.55018722043,121800.3574819915,119257.30039863856,128429.25004435648,126361.48329009705,125595.19807606144,126361.48329009705,122925.83515745889,122858.47940289625
2019-09-05,122422.12028770398,122311.38745823764,119725.72526223118,129353.83551494929,127231.22790834101,126128.19959760117,127231.22790834101,123445.07818735582,123443.78212065095
2019-09-06,123551.06205188032,122742.49103360361,120668.34968185726,129672.17649080572,127507.53003519228,126563.64521907421,127507.53003519228,123876.08831640422,123867.672987861
2019-09-09,124439.73247745354,123735.0335123353,121254.23410426709,131695.49964519413,129228.98895479836,127597.05072068897,129228.98895479836,124883.42043783194,124872.96160835265
2019-09-10,125876.3140691411,124522.3279520545,122374.56658292437,131680.89383497796,129541.02640379661,128406.53906730775,129541.02640379661,125678.00605696066,125566.32601725055
2019-09-11,123439.63741175059,122187.66529739018,119765.99008061472,129833.30257068234,127531.29140267309,125999.46859540258,127531.29140267309,123320.23131068218,123372.45795321571
2019-09-12,123881.32957465957,122629.09200137212,119954.07607691363,130119.6223974055,128003.53103189969,126455.27856461854,128003.53103189969,123766.2889627155,123746.98229089523
2019-09-16,124197.59843669807,123008.44120065888,120141.49872453327,130292.68152599139,128306.01167930965,126849.59661257565,128306.01167930965,124151.1858595861,124026.75653546605
2019-09-17,122202.55358628054,121166.74027685198,118675.89014634278,128096.40023517389,126142.14488002646,124934.32178198018,126142.14488002646,122282.77323765248,122156.55278148118
2019-09-18,123125.10162874595,121767.84709137763,119376.20464060488,128279.59128195366,126526.84913466848,125553.32717242923,126526.84913466848,122889.44155882914,122773.05828294481
2019-09-19,124293.07641950819,122576.26770732852,120112.82411184811,129120.92936670088,127539.3576439525,126385.8498061034,127539.3576439525,123705.38705957301,123540.76928587207
2019-09-20,125080.73603042682,122984.70163708273,120792.99157024057,129155.22714866535,127580.44297971023,126805.07820749634,127580.44297971023,124117.54768078306,123807.36850660596
2019-09-23,123406.04622378507,122637.99164085515,120148.65441438739,129141.03032181368,127343.96795947067,126450.37774686275,127343.96795947067,123768.20408907857,123566.37004658155
2019-09-24,125173.84345042858,123920.58586919098,121261.35593579449,129863.38928294391,128722.01696630083,127771.77013588122,128722.01696630083,125062.89040314092,124868.57848906107
2019-09-25,123817.37553503578,121713.4592341039,118982.7406466645,127258.10213952021,126307.11113586875,125495.99479309646,126307.11113586875,122834.68642644904,122616.80876854493
2019-09-26,121841.28064439085,119222.3612655803,117088.14670704375,125455.79275480511,124008.08458756609,122928.05715880307,124008.08458756609,120320.6918409455,120393.72568407979
2019-09-27,122244.65197578151,119706.22350095992,117300.14670704375,125768.39275635997,124514.93387288661,123427.70554318052,124514.93387288661,120808.93770283785,120882.26827325052
2019-09-30,122052.59486531795,119182.43939662224,117172.94670704374,125281.56617701995,123955.80529226288,122885.87544069639,123955.80529226288,120280.86068121056,120352.94315497109
2019-10-08,122175.94715988744,119306.45253383229,117130.54670704374,125235.36617701995,124084.6486959765,123013.79279110928,124084.6486959765,120406.06508238146,120478.14755614198
2019-10-09,122071.0710126027,119200.84596522727,117109.34670704375,125212.26617701995,123974.82699411969,122904.83411590285,123974.82699411969,120299.46288179602,120371.54535555653
2019-10-10,123907.2916052755,121053.0672963741,118075.1965899007,126265.94234008309,125902.30060121507,124816.39365980262,125902.30060121507,122168.95748077167,122241.03995453219
2019-10-11,124353.59097796267,121500.55403958187,118347.1599877185,126560.86289032071,126367.86455516634,125277.99482439319,126367.86455516634,122620.67222400029,122692.7546977608
2019-10-14,124671.61255814382,121820.12432887212,118458.30322056347,126789.56507589083,126748.62971898585,125607.83145842465,126748.62971898585,122943.3671906028,123015.44966436332
2019-10-15,124262.85666850992,121413.36620383435,118054.86572266708,126455.46430710313,126270.34863968844,125188.35396425988,126270.34863968844,122532.78741502104,122604.86988878156
2019-10-16,124841.51047933455,122003.65227295573,118573.6290152376,126638.45920844056,127008.59602301463,125797.71483207127,127008.59602301463,123128.38448639265,123200.46696015316
2019-10-17,124840.96811735487,121998.981795421,118345.65144508854,126617.47943615011,126900.61958155384,125792.76873260854,126900.61958155384,123123.7999121214,123195.88238588191
2019-10-18,123745.26032589351,120955.71554672383,117198.36872410643,125407.59335124466,126130.2280761129,124719.73871333904,126130.2280761129,122069.55575303134,122141.63822679187
2019-10-21,122448.32729490033,119655.46956648865,115927.10593524306,124647.96649610125,124519.90891420696,123378.3279868939,124519.90891420696,120756.94034893316,120829.02282269369
2019-10-22,123296.01766311217,120507.48598800122,116800.89429974435,125317.43964095783,125675.88347452582,124257.47467491002,125675.88347452582,121616.94585039679,121689.02832415732
2019-10-23,121704.71492216695,118914.15642688818,115107.98597756533,124103.70721420665,123737.37987151858,122614.05769815797,123737.37987151858,120008.51350063206,120080.59597439259
2019-10-24,121575.11492216695,118783.35642688817,114980.78597756533,124064.40262078418,123449.04013352732,122479.05769815797,123449.04013352732,119876.51350063206,119948.59597439259
2019-10-25,121619.74239001301,118831.29644784307,115027.55610758287,124171.96903174036,124068.7410423001,122582.89654747031,124068.7410423001,119925.05852443195,119997.14099819248
2019-10-28,122218.30624924472,119432.74244283361,115611.98057301814,124883.88352237371,124977.57452976209,123086.14877113276,124977.57452976209,120532.13540781154,120603.94193752017
2019-10-29,121782.60997030497,118730.35086578509,115117.42634392683,124365.74638084508,124060.0647421761,122185.11129583094,124060.0647421761,120057.6181903558,119810.05700034693
2019-10-30,120930.25639496467,117839.42700228633,114283.2671887601,123623.59909517912,123118.30577580261,121250.47337350792,123118.30577580261,119362.73922103309,118998.40189685395
2019-10-31,120977.42063133739,117842.69774842757,114348.88063329487,123869.52707091456,123427.28672747214,121513.86053140325,123427.28672747214,119538.02038970924,118952.06293882374
2019-11-01,123281.43991113291,119835.91054466987,116412.96103473793,125271.18941758636,124918.50134212748,123178.73242269974,124918.50134212748,121392.21074725215,120849.7182709472
2019-11-04,124194.69476517894,120804.72059058698,117338.04770393852,126519.5667914347,125745.7217363359,124208.35331053597,125745.7217363359,122313.35022341521,121899.84227342799
2019-11-05,124863.05586963694,121625.6566058053,118060.05454606221,127328.39281848744,126337.54820625883,124977.59019228317,126337.54820625883,123297.5754874168,122827.65473440445
2019-11-06,123914.6708422678,120407.95079975852,116669.63612970406,126082.92033475648,125600.66867931202,123793.97811766509,125600.66867931202,122053.0472028192,121084.62180134282
2019-11-07,124559.28730480217,121016.78671320862,117312.41942049743,126606.76398342305,126209.7456990105,124476.38072970677,126209.7456990105,122564.45073116702,121723.72227153661
2019-11-08,124429.73450030258,120929.89678941807,117316.69347408877,126385.7105506752,126074.37653574115,124513.57342093771,126074.37653574115,122779.32423720647,121762.50111889027
2019-11-11,121773.21319598671,118517.47460452383,114591.74093469766,124027.40128758976,123674.1513350126,121953.18306275911,123674.1513350126,120506.74542648598,119070.87653812696
2019-11-12,121952.30095410156,118572.69214377302,114435.53482512882,124075.00581432217,124028.9567070901,122165.74406440744,124028.9567070901,120662.22945305158,118786.57946387705
2019-11-13,122214.61787963405,119744.04400434537,115474.96367655444,125359.6152203324,124716.7718749748,123805.3547918614,124716.7718749748,121673.0434385308,120794.55989634631
2019-11-14,124102.98350681222,121537.57054615188,117255.66949370384,127115.4906034664,125471.17399737617,125298.25043538937,125471.17399737617,123140.59525642057,122581.7554309213
2019-11-15,123408.64293704202,120865.72547316185,116425.96726098147,126049.45611074995,124663.74744208521,124592.73343341146,124663.74744208521,122564.0227007379,121710.38654104815
2019-11-18,123594.455778778,121056.73049390677,116588.99238812111,126259.78443731439,125043.79678015312,124878.10745238242,125043.79678015312,122980.3929510057,121876.8754498874
2019-11-19,125865.05474419877,123278.07485487242,119044.0927018172,128447.07241083877,127734.95383281639,127290.12668502342,127734.95383281639,125033.46454260118,124466.88689442056
2019-11-20,125185.83007196677,122638.2762245039,118336.84943135339,127542.66791500757,127483.21756524628,126836.29415242704,127483.21756524628,124245.71832713576,123745.91752886155
2019-11-21,124454.97328671918,121917.02030410907,117601.24790447918,127121.04476724629,126107.30960457915,125606.36162582395,126107.30960457915,123320.02942914912,122955.24251991218
2019-11-22,121542.72335428525,119081.64322468247,114600.8543004788,124070.35518664887,123329.92840159623,122839.6748813245,123329.92840159623,120735.59252175907,119820.94128661917
2019-11-25,120411.54453265417,118263.88696687364,113926.54119231632,123288.09502126799,124046.89482347333,123026.77363468395,124046.89482347333,120462.14123232162,119429.84417063327
2019-11-26,120036.70068885433,117903.05473581268,113471.40067761923,122995.71243874702,123722.32668612734,122703.89469719527,123722.32668612734,120157.0013573218,118952.07472392489
2019-11-27,119572.96610345272,117448.49468934986,113049.93628388454,122596.40940619961,123242.83902130125,122228.30617829945,123242.83902130125,120010.9092241697,118510.42141205791
2019-11-28,118918.57890982505,116805.30082859441,112464.04849346596,122079.78638641996,122998.53121860832,121989.2643836002,122998.53121860832,119788.84625141334,117895.83746123713
2019-11-29,118499.35815445617,116386.80558358837,112226.70337444682,121437.8719422305,122337.20049663892,121332.17417273024,122337.20049663892,119271.99417186296,117646.73998924618
2019-12-02,118536.03854945881,116419.26888547385,112380.90542169487,121705.2132848279,122411.45116100769,121406.09740705731,122411.45116100769,119412.56104518578,117808.26658826621
2019-12-03,119460.12336939202,117331.13249548746,112791.92718911829,121958.58487704155,122984.50716995323,121974.3776380693,122984.50716995323,119641.59830825063,118640.415245992
2019-12-04,119338.71770473981,117213.18016309547,112453.7646645438,121391.1798404108,123031.17782495319,122019.10329652272,123031.17782495319,119224.81297343748,118538.80926917898
